Taxon_name	Status	MinAge	MaxAge	Site
Scaphites	extinct	66	72.2	70223
Hoploscaphites	extinct	66	72.2	70223
Scaphites	extinct	72.2	83.6	70225
Diplomoceras	extinct	66	72.2	70228
Hoploscaphites	extinct	66	72.2	70228
Hoploscaphites	extinct	72.2	83.6	70233
Scaphites	extinct	72.2	83.6	70233
Pseudophyllites	extinct	72.2	83.6	70235
Baculites	extinct	72.2	83.6	70235
Scaphites	extinct	72.2	83.6	70235
Hoploscaphites	extinct	72.2	83.6	70235
Hoploscaphites	extinct	66	72.2	70240
Discoscaphites	extinct	66	72.2	70240
Desmoceras	extinct	100.5	106.3	70245
Beudanticeras	extinct	100.5	106.3	70245
Naramoceras	extinct	100.5	106.3	70245
Hysteroceras	extinct	100.5	106.3	70245
Myloceras	extinct	100.5	106.3	70245
Labeceras	extinct	100.5	106.3	70245
Ptychoceras	extinct	100.5	106.3	70245
Scaphites	extinct	100.5	106.3	70245
Worthoceras	extinct	100.5	106.3	70245
Lechites	extinct	100.5	106.3	70245
Stomohamites	extinct	100.5	106.3	70245
Hamites	extinct	100.5	106.3	70245
Lytohamites	extinct	100.5	106.3	70245
Mariella	extinct	100.5	106.3	70245
Pseudhelicoceras	extinct	100.5	106.3	70245
Notostreptites	extinct	100.5	106.3	70245
Idiohamites	extinct	100.5	106.3	70245
Anisoceras	extinct	100.5	106.3	70245
Scaphites	extinct	100.5	106.3	70283
Lechites	extinct	100.5	106.3	70283
Sciponoceras	extinct	100.5	106.3	70283
Stomohamites	extinct	100.5	106.3	70283
Hamites	extinct	100.5	106.3	70283
Anisoceras	extinct	100.5	106.3	70283
Baculites	extinct	93.9	100.5	70427
Desmoceras	extinct	93.9	100.5	70530
Desmoceras	extinct	93.9	100.5	70535
Desmoceras	extinct	93.9	100.5	70536
Marshallites	extinct	93.9	100.5	70536
Desmoceras	extinct	93.9	100.5	70537
Forbesiceras	extinct	93.9	100.5	70537
Parajaubertella	extinct	93.9	100.5	70537
Sciponoceras	extinct	93.9	100.5	70537
Trachyceras	extinct	227.3	237	70800
Badiotites	extinct	227.3	237	70800
Apleuroceras	extinct	227.3	237	70800
Arcestes	extinct	227.3	237	70800
Placites	extinct	227.3	237	70800
Mojsvarites	extinct	227.3	237	70800
Phylloceras	extinct	227.3	237	70800
Paralobites	extinct	227.3	233.6	23870
Nannites	extinct	227.3	233.6	23870
Ceratites	extinct	227.3	233.6	23870
Sharpeiceras	extinct	93.9	100.5	70930
Sharpeiceras	extinct	93.9	100.5	70931
Sharpeiceras	extinct	93.9	100.5	70932
Sharpeiceras	extinct	93.9	100.5	70933
Sharpeiceras	extinct	93.9	100.5	70934
Phylloceras	extinct	93.9	100.5	70935
Sharpeiceras	extinct	93.9	100.5	70935
Puzosia	extinct	93.9	100.5	70935
Puzosia	extinct	93.9	100.5	70936
Puzosia	extinct	93.9	100.5	70937
Sharpeiceras	extinct	93.9	100.5	70938
Puzosia	extinct	93.9	100.5	70938
Sharpeiceras	extinct	93.9	100.5	70940
Sharpeiceras	extinct	93.9	100.5	70941
Sharpeiceras	extinct	93.9	100.5	70942
Phylloceras	extinct	93.9	100.5	70944
Mariella	extinct	93.9	100.5	70944
Phylloceras	extinct	93.9	100.5	70945
Gaudryceras	extinct	93.9	100.5	70945
Gaudryceras	extinct	93.9	100.5	70946
Phylloceras	extinct	93.9	100.5	70947
Phylloceras	extinct	93.9	100.5	70948
Cunningtoniceras	extinct	93.9	100.5	70949
Forbesiceras	extinct	93.9	100.5	70951
Cunningtoniceras	extinct	93.9	100.5	70951
Turrilites	extinct	93.9	100.5	70952
Forbesiceras	extinct	93.9	100.5	70952
Cunningtoniceras	extinct	93.9	100.5	70953
Turrilites	extinct	93.9	100.5	70954
Forbesiceras	extinct	93.9	100.5	70954
Cunningtoniceras	extinct	93.9	100.5	70954
Proplacenticeras	extinct	93.9	100.5	70955
Calycoceras	extinct	93.9	100.5	70955
Euomphaloceras	extinct	93.9	100.5	70955
Pseudaspidoceras	extinct	93.9	100.5	70955
Vascoceras	extinct	93.9	100.5	70955
Helicancylus	extinct	113.2	119.57	66635
Toxoceratoides	extinct	113.2	119.57	66631
Toxoceratoides	extinct	113.2	119.57	66641
Tonohamites	extinct	119.57	121.4	70959
Heteroceras	extinct	121.4	125.77	66647
Heteroceras	extinct	121.4	125.77	70969
Libycoceras	extinct	66	72.2	70970
Eogaudryceras	extinct	113.2	119.57	70991
Eogaudryceras	extinct	106.3	110.1	70993
Eogaudryceras	extinct	110.1	113.2	66005
Ammonites	extinct	149.2	152.21	70997
Ammonites	extinct	149.2	152.21	70998
Gaudryceras	extinct	85.7	89.8	70999
Gaudryceras	extinct	83.6	85.7	71001
Gaudryceras	extinct	93.9	100.5	66023
Gaudryceras	extinct	83.6	85.7	66070
Gaudryceras	extinct	85.7	89.8	71002
Gaudryceras	extinct	83.6	85.7	71003
Gaudryceras	extinct	83.6	85.7	71004
Gaudryceras	extinct	83.6	85.7	71005
Gaudryceras	extinct	85.7	89.8	71006
Anagaudryceras	extinct	110.1	113.2	66073
Anagaudryceras	extinct	110.1	113.2	66005
Anagaudryceras	extinct	83.6	85.7	71007
Anagaudryceras	extinct	83.6	85.7	66070
Anagaudryceras	extinct	100.5	106.3	66011
Anagaudryceras	extinct	100.5	106.3	66013
Anagaudryceras	extinct	100.5	106.3	66017
Anagaudryceras	extinct	100.5	106.3	66018
Anagaudryceras	extinct	100.5	106.3	66020
Anagaudryceras	extinct	100.5	106.3	66021
Anagaudryceras	extinct	100.5	106.3	66022
Gaudryceras	extinct	72.2	83.6	71008
Zelandites	extinct	93.9	100.5	66023
Zelandites	extinct	83.6	85.7	66070
Kossmatella	extinct	100.5	106.3	66016
Kossmatella	extinct	100.5	106.3	66018
Turrilites	extinct	93.9	100.5	69975
Hypacanthoplites	extinct	110.1	113.2	71077
Arcthoplites	extinct	110.1	113.2	71077
Pachygrycia	extinct	110.1	113.2	71077
Kennicottia	extinct	110.1	113.2	71077
Bellidiscus	extinct	110.1	113.2	71077
Anadesmoceras	extinct	110.1	113.2	71077
Grycia	extinct	110.1	113.2	71077
Leymeriella	extinct	110.1	113.2	71077
Schloenbachia	extinct	93.9	100.5	69975
Colchidites	extinct	121.4	125.77	71082
Protanisoceras	extinct	100.5	113.2	71083
Phymatoceras	extinct	180.4	182.9	71084
Lissoceras	extinct	168.2	168.6	71712
Oecotraustes	extinct	168.2	168.6	71712
Cadomites	extinct	168.2	168.6	71712
Spiroceras	extinct	168.2	168.6	71712
Leioceras	extinct	170.9	174.7	71713
Canavarella	extinct	170.9	174.7	71713
Cylicoceras	extinct	170.9	174.7	71713
Tmetoceras	extinct	170.9	174.7	71713
Planammatoceras	extinct	170.9	174.7	71713
Hammatoceras	extinct	170.9	174.7	71713
Accardia	extinct	170.9	174.7	71713
Abbasitoides	extinct	170.9	174.7	71713
Erycites	extinct	170.9	174.7	71713
Spinammatoceras	extinct	170.9	174.7	71713
Alocolytoceras	extinct	170.9	174.7	71713
Megalytoceras	extinct	170.9	174.7	71713
Lytoceras	extinct	170.9	174.7	71713
Holcophylloceras	extinct	170.9	174.7	71713
Ptychophylloceras	extinct	170.9	174.7	71713
Calliphylloceras	extinct	170.9	174.7	71713
Ludwigia	extinct	170.9	174.7	71714
Brasilia	extinct	170.9	174.7	71714
Graphoceras	extinct	170.9	174.7	71714
Tmetoceras	extinct	170.9	174.7	71714
Erycites	extinct	170.9	174.7	71714
Hammatoceras	extinct	170.9	174.7	71714
Bredyia	extinct	170.9	174.7	71714
Paviaites	extinct	170.9	174.7	71714
Planammatoceras	extinct	170.9	174.7	71714
Haplopleuroceras	extinct	170.9	174.7	71715
Graphoceras	extinct	170.9	174.7	71715
Ludwigia	extinct	170.9	174.7	71716
Erycites	extinct	170.9	174.7	71716
Spinammatoceras	extinct	170.9	174.7	71716
Euaptetoceras	extinct	170.9	174.7	71716
Planammatoceras	extinct	170.9	174.7	71716
Brasilia	extinct	170.9	174.7	71716
Abbasitoides	extinct	170.9	174.7	71716
Abbasites	extinct	170.9	174.7	71716
Graphoceras	extinct	170.9	174.7	71716
Holcophylloceras	extinct	170.9	174.7	71716
Alocolytoceras	extinct	170.9	174.7	71716
Ptychophylloceras	extinct	170.9	174.7	71716
Haplopleuroceras	extinct	170.9	174.7	71717
Graphoceras	extinct	170.9	174.7	71717
Graphoceras	extinct	170.9	174.7	71718
Ludwigia	extinct	170.9	174.7	71718
Tmetoceras	extinct	170.9	174.7	71718
Malladaites	extinct	170.9	174.7	71718
Zurcheria	extinct	170.9	174.7	71718
Brasilia	extinct	170.9	174.7	71718
Phylloceras	extinct	170.9	174.7	71718
Lytoceras	extinct	170.9	174.7	71718
Phyllopachyceras	extinct	121.4	125.77	71828
Euphylloceras	extinct	121.4	125.77	71828
Phylloceras	extinct	121.4	125.77	71828
Lytoceras	extinct	121.4	125.77	71828
Protetragonites	extinct	121.4	125.77	71828
Silesites	extinct	121.4	125.77	71828
Macroscaphites	extinct	121.4	125.77	71828
Holcodiscus	extinct	121.4	125.77	71828
Puzosia	extinct	121.4	125.77	71828
Pseudohaploceras	extinct	121.4	125.77	71828
Barremitites	extinct	121.4	125.77	71828
Desmoceras	extinct	121.4	125.77	71828
Pulchellia	extinct	121.4	125.77	71828
Aconeceras	extinct	121.4	125.77	71828
Thurmanniceras	extinct	121.4	125.77	71828
Kossmatella	extinct	121.4	125.77	71828
Heteroceras	extinct	121.4	125.77	71828
Anahamulina	extinct	121.4	125.77	71828
Hamulina	extinct	121.4	125.77	71828
Toxoceratoides	extinct	121.4	125.77	71828
Ancyloceras	extinct	121.4	125.77	71828
Crioceratites	extinct	121.4	125.77	71828
Ptychoceras	extinct	121.4	125.77	71828
Aptychus	extinct	121.4	125.77	71828
Heteroceras	extinct	72.2	83.6	71829
Placenticeras	extinct	72.2	83.6	71830
Baculites	extinct	72.2	83.6	71831
Placenticeras	extinct	72.2	83.6	71831
Hoploscaphites	extinct	72.2	83.6	71831
Baculites	extinct	72.2	83.6	71832
Placenticeras	extinct	72.2	83.6	71832
Hoploscaphites	extinct	72.2	83.6	71832
Baculites	extinct	72.2	83.6	71833
Hoploscaphites	extinct	72.2	83.6	71833
Baculites	extinct	72.2	83.6	71834
Acanthoscaphites	extinct	72.2	83.6	71834
Scaphites	extinct	72.2	83.6	71834
Baculites	extinct	72.2	83.6	71835
Baculites	extinct	66	72.2	71837
Hoploscaphites	extinct	66	72.2	71837
Baculites	extinct	66	72.2	71838
Discoscaphites	extinct	66	72.2	71838
Hoploscaphites	extinct	66	72.2	71838
Neogauthiericeras	extinct	72.2	83.6	72028
Crioceratites	extinct	121.4	125.77	72029
Colchidites	extinct	121.4	125.77	72029
Olcostephanus	extinct	125.77	132.6	72030
Favrella	extinct	125.77	132.6	72031
Favrella	extinct	125.77	132.6	72032
Parasaynoceras	extinct	121.4	125.77	69061
Acrioceras	extinct	121.4	125.77	69061
Pleurotexanites	extinct	83.6	85.7	72035
Tirolites	extinct	246.7	248.1	72294
Pseudosageceras	extinct	246.7	249.9	72312
Procarnites	extinct	246.7	249.9	72312
Meropella	extinct	246.7	249.9	72312
Leiophyllites	extinct	246.7	249.9	72312
Pseudosageceras	extinct	246.7	249.9	72314
Leiophyllites	extinct	246.7	249.9	72314
Pseudosageceras	extinct	246.7	249.9	72315
Procarnites	extinct	246.7	249.9	72315
Leiophyllites	extinct	246.7	249.9	72315
Eogymnites	extinct	246.7	249.9	72315
Procarnites	extinct	241.464	246.7	72313
Sulioticeras	extinct	241.464	246.7	72313
Eophyllites	extinct	241.464	246.7	72313
Leiophyllites	extinct	241.464	246.7	72313
Hellenites	extinct	246.7	249.9	72319
Epiceltites	extinct	246.7	249.9	72319
Metahedenstroemia	extinct	246.7	249.9	72319
Pseudosageceras	extinct	246.7	249.9	72418
Tirolites	extinct	246.7	249.9	72418
Pseudosageceras	extinct	246.7	249.9	72325
Tirolites	extinct	246.7	249.9	72325
Pseudosageceras	extinct	246.7	249.9	72419
Tirolites	extinct	246.7	249.9	72419
Prohungarites	extinct	246.7	249.9	72326
Dinarites	extinct	246.7	249.9	72326
Tirolites	extinct	246.7	249.9	72327
Dinarites	extinct	246.7	249.9	72327
Tirolites	extinct	246.7	249.9	72328
Albanites	extinct	246.7	249.9	72328
Kazakhstanites	extinct	246.7	249.9	72328
Tjururpites	extinct	246.7	249.9	72328
Dinarites	extinct	246.7	249.9	72328
Pseudosageceras	extinct	246.7	249.9	72329
Dorikranites	extinct	246.7	249.9	72329
Wasatchites	extinct	246.7	249.9	72329
Dinarites	extinct	246.7	249.9	72329
Tirolites	extinct	246.7	249.9	72329
Albanites	extinct	246.7	249.9	72329
Columbites	extinct	246.7	249.9	72329
Preflorianites	extinct	246.7	249.9	72329
Leiophyllites	extinct	246.7	249.9	72329
Tirolites	extinct	246.7	249.9	72330
Hellenites	extinct	246.7	249.9	72330
Dorikranites	extinct	246.7	249.9	72422
Wasatchites	extinct	246.7	249.9	72422
Tirolites	extinct	246.7	249.9	72422
Dinarites	extinct	246.7	249.9	72422
Columbites	extinct	246.7	249.9	72422
Procolumbites	extinct	246.7	249.9	72422
Hellenites	extinct	246.7	249.9	72422
Leiophyllites	extinct	246.7	249.9	72422
Sulioticeras	extinct	246.7	249.9	72331
Mangyshlakites	extinct	246.7	249.9	72331
Procolumbites	extinct	246.7	249.9	72331
Columbites	extinct	246.7	249.9	72331
Dinarites	extinct	246.7	249.9	72331
Hellenites	extinct	246.7	249.9	72331
Tirolites	extinct	246.7	249.9	72331
Eukashmirites	extinct	246.7	249.9	72331
Kazakhstanites	extinct	246.7	249.9	72331
Tjururpites	extinct	246.7	249.9	72331
Dinarites	extinct	246.7	249.9	72332
Tirolites	extinct	246.7	249.9	72332
Dorikranites	extinct	246.7	249.9	72332
Columbites	extinct	246.7	249.9	72332
Procolumbites	extinct	246.7	249.9	72332
Hellenites	extinct	246.7	249.9	72332
Leiophyllites	extinct	246.7	249.9	72332
Kiparisovites	extinct	246.7	249.9	72332
Tirolites	extinct	246.7	249.9	72334
Dinarites	extinct	246.7	249.9	72334
Dinarites	extinct	246.7	249.9	72335
Arnautoceltites	extinct	246.7	249.9	72336
Kazakhstanites	extinct	246.7	249.9	72336
Arctoprionites	extinct	246.7	249.9	72336
Stacheites	extinct	246.7	249.9	72336
Dinarites	extinct	246.7	249.9	72336
Pseudosageceras	extinct	246.7	249.9	72337
Kazakhstanites	extinct	246.7	249.9	72337
Albanites	extinct	246.7	249.9	72337
Dinarites	extinct	246.7	249.9	72337
Stacheites	extinct	246.7	249.9	72337
Preflorianites	extinct	246.7	249.9	72337
Tirolites	extinct	246.7	249.9	72337
Kiparisovites	extinct	246.7	249.9	72337
Tjururpites	extinct	246.7	249.9	72337
Albanites	extinct	246.7	249.9	72424
Preflorianites	extinct	246.7	249.9	72424
Stacheites	extinct	246.7	249.9	72424
Dinarites	extinct	246.7	249.9	72424
Tirolites	extinct	246.7	249.9	72424
Pseudosageceras	extinct	246.7	249.9	72339
Parasibirites	extinct	246.7	249.9	72342
Sibirites	extinct	246.7	249.9	72342
Pseudosageceras	extinct	246.7	249.9	72342
Nordophiceras	extinct	246.7	249.9	72342
Boreomeekoceras	extinct	246.7	249.9	72342
Olenikites	extinct	246.7	249.9	72342
Olenekoceras	extinct	246.7	249.9	72342
Bajarunia	extinct	246.7	249.9	72343
Arctomeekoceras	extinct	246.7	249.9	72343
Subolenekites	extinct	246.7	249.9	72343
Boreomeekoceras	extinct	246.7	249.9	72343
Keyserlingites	extinct	246.7	249.9	72343
Olenekoceras	extinct	246.7	249.9	72344
Bajarunia	extinct	246.7	249.9	72344
Arctomeekoceras	extinct	246.7	249.9	72344
Boreomeekoceras	extinct	246.7	249.9	72344
Subolenekites	extinct	246.7	249.9	72344
Sibirites	extinct	246.7	249.9	72344
Olenekoceras	extinct	246.7	249.9	72345
Boreomeekoceras	extinct	246.7	249.9	72345
Sibirites	extinct	246.7	249.9	72345
Olenikites	extinct	246.7	249.9	72345
Subolenekites	extinct	246.7	249.9	72345
Olenekoceras	extinct	246.7	249.9	72346
Pseudosageceras	extinct	246.7	249.9	72346
Boreomeekoceras	extinct	246.7	249.9	72346
Nordophiceras	extinct	246.7	249.9	72346
Arctomeekoceras	extinct	246.7	249.9	72346
Sibirites	extinct	246.7	249.9	72346
Subolenekites	extinct	246.7	249.9	72346
Timoceras	extinct	246.7	249.9	72347
Olenikites	extinct	246.7	249.9	72347
Nordophiceras	extinct	246.7	249.9	72347
Nordophiceras	extinct	246.7	249.9	72348
Olenikites	extinct	246.7	249.9	72348
Timoceras	extinct	246.7	249.9	72348
Nordophiceras	extinct	246.7	249.9	72349
Pseudosvalbardiceras	extinct	246.7	249.9	72349
Olenikites	extinct	246.7	249.9	72349
Olenekoceras	extinct	246.7	249.9	72349
Nordophiceras	extinct	246.7	249.9	72350
Bajarunia	extinct	246.7	249.9	72350
Olenikites	extinct	246.7	249.9	72350
Timoceras	extinct	246.7	249.9	72350
Olenekoceras	extinct	246.7	249.9	72350
Keyserlingites	extinct	246.7	249.9	72350
Olenikites	extinct	246.7	249.9	72351
Olenekoceras	extinct	246.7	249.9	72351
Nordophiceras	extinct	246.7	249.9	72352
Pseudosvalbardiceras	extinct	246.7	249.9	72352
Prosphingites	extinct	246.7	249.9	72353
Nordophiceras	extinct	246.7	249.9	72354
Arctomeekoceras	extinct	246.7	249.9	72354
Sibirites	extinct	246.7	249.9	72354
Olenikites	extinct	246.7	249.9	72354
Olenekoceras	extinct	246.7	249.9	72354
Bajarunia	extinct	246.7	249.9	72355
Olenikites	extinct	246.7	249.9	72355
Subolenekites	extinct	246.7	249.9	72355
Olenekoceras	extinct	246.7	249.9	72355
Nordophiceras	extinct	246.7	249.9	72356
Olenikites	extinct	246.7	249.9	72356
Subolenekites	extinct	246.7	249.9	72356
Olenekoceras	extinct	246.7	249.9	72357
Pseudosageceras	extinct	246.7	249.9	72357
Nordophiceras	extinct	246.7	249.9	72357
Boreomeekoceras	extinct	246.7	249.9	72357
Olenikites	extinct	246.7	249.9	72357
Subolenekites	extinct	246.7	249.9	72357
Sibirites	extinct	246.7	249.9	72357
Olenekoceras	extinct	246.7	249.9	72358
Sibirites	extinct	246.7	249.9	72358
Boreomeekoceras	extinct	246.7	249.9	72358
Olenikites	extinct	246.7	249.9	72359
Nordophiceras	extinct	246.7	249.9	72359
Boreomeekoceras	extinct	246.7	249.9	72359
Olenekoceras	extinct	246.7	249.9	72359
Keyserlingites	extinct	246.7	249.9	72359
Olenikites	extinct	246.7	249.9	72360
Nordophiceras	extinct	246.7	249.9	72360
Olenikites	extinct	246.7	249.9	72361
Olenikites	extinct	246.7	249.9	72362
Nordophiceras	extinct	246.7	249.9	72362
Keyserlingites	extinct	246.7	249.9	72363
Boreomeekoceras	extinct	246.7	249.9	72363
Olenikites	extinct	246.7	249.9	72363
Nordophiceras	extinct	246.7	249.9	72363
Timoceras	extinct	246.7	249.9	72363
Pseudosvalbardiceras	extinct	246.7	249.9	72363
Prosphingites	extinct	246.7	249.9	72363
Prosphingites	extinct	246.7	249.9	72364
Subolenekites	extinct	246.7	249.9	72364
Olenekoceras	extinct	246.7	249.9	72364
Pseudosvalbardiceras	extinct	246.7	249.9	72364
Olenikites	extinct	246.7	249.9	72426
Acanthoclymenia	extinct	379	382.31	73157
Linguatornoceras	extinct	379	382.31	73157
Koenenites	extinct	379	382.31	73157
Pseudosageceras	extinct	246.7	249.9	73171
Procarnites	extinct	246.7	249.9	73171
Pseudoprosphingites	extinct	246.7	249.9	73171
Albanites	extinct	246.7	249.9	73171
Dinarites	extinct	246.7	249.9	73171
Hellenites	extinct	246.7	249.9	73171
Leiophyllites	extinct	246.7	249.9	73171
Metahedenstroemia	extinct	246.7	249.9	73171
Columbites	extinct	246.7	249.9	73174
Chioceras	extinct	246.7	249.9	73174
Epiceltites	extinct	246.7	249.9	73174
Dagnoceras	extinct	246.7	249.9	73174
Dieneroceras	extinct	246.7	249.9	73174
Hellenites	extinct	246.7	249.9	73174
Eophyllites	extinct	246.7	249.9	73174
Columbites	extinct	246.7	249.9	73176
Hellenites	extinct	246.7	249.9	73176
Paranannites	extinct	246.7	249.9	73181
Procarnites	extinct	246.7	249.9	73181
Albanites	extinct	246.7	249.9	73181
Hellenites	extinct	246.7	249.9	73181
Palaeophyllites	extinct	246.7	249.9	73181
Leiophyllites	extinct	246.7	249.9	73181
Paranannites	extinct	246.7	249.9	73182
Procarnites	extinct	246.7	249.9	73182
Leiophyllites	extinct	246.7	249.9	73182
Procarnites	extinct	246.7	249.9	73186
Chiotites	extinct	246.7	249.9	73186
Isculitoides	extinct	246.7	249.9	73186
Leiophyllites	extinct	246.7	249.9	73186
Paranannites	extinct	246.7	249.9	73187
Pseudosageceras	extinct	246.7	249.9	73187
Procarnites	extinct	246.7	249.9	73187
Eophyllites	extinct	246.7	249.9	73187
Leiophyllites	extinct	246.7	249.9	73187
Pseudosageceras	extinct	246.7	249.9	73189
Procarnites	extinct	246.7	249.9	73189
Leiophyllites	extinct	246.7	249.9	73189
Paranannites	extinct	246.7	249.9	73190
Albanites	extinct	246.7	249.9	73190
Leiophyllites	extinct	246.7	249.9	73190
Leiophyllites	extinct	246.7	249.9	73191
Pseudosageceras	extinct	246.7	249.9	73192
Pseudaspenites	extinct	248.1	249.9	73225
Paranannites	extinct	248.1	249.9	73228
Procarnites	extinct	246.7	248.1	73229
Otoceras	extinct	249.9	251.902	73230
Pseudosageceras	extinct	248.1	249.9	73231
Paranannites	extinct	248.1	249.9	73231
Aspenites	extinct	248.1	249.9	73231
Paratirolites	extinct	246.7	249.9	73232
Stephanites	extinct	246.7	249.9	73232
Gyronites	extinct	248.1	249.9	73233
Wyomingites	extinct	248.1	249.9	73233
Pseudaspidites	extinct	248.1	249.9	73233
Aspenites	extinct	248.1	249.9	73233
Paranannites	extinct	248.1	249.9	73233
Prionolobus	extinct	248.1	249.9	73234
Paranannites	extinct	248.1	249.9	73235
Otoceras	extinct	249.9	251.902	73241
Paratirolites	extinct	246.7	249.9	73243
Stephanites	extinct	246.7	249.9	73243
Flemingites	extinct	248.1	249.9	73249
Hedenstroemia	extinct	248.1	249.9	73249
Vercherites	extinct	248.1	249.9	72341
Vercherites	extinct	248.1	249.9	73221
Vercherites	extinct	248.1	249.9	73210
Mesohedenstroemia	extinct	249.9	251.902	73222
Prionolobus	extinct	248.1	249.9	73211
Vercherites	extinct	248.1	249.9	73211
Rohillites	extinct	248.1	249.9	73211
Vercherites	extinct	249.9	251.902	73222
Rohillites	extinct	249.9	251.902	73222
Proptychites	extinct	249.9	251.902	73223
Japonites	extinct	241.464	246.7	73252
Proptychites	extinct	249.9	251.902	73224
Rohillites	extinct	249.9	251.902	73224
Procarnites	extinct	246.7	248.1	73253
Proptychites	extinct	246.7	249.9	73212
Mesohedenstroemia	extinct	246.7	249.9	73212
Vercherites	extinct	246.7	249.9	73212
Kashmirites	extinct	246.7	249.9	73212
Rohillites	extinct	246.7	249.9	73245
Kashmirites	extinct	246.7	249.9	73245
Hedenstroemia	extinct	248.1	249.9	73254
Aspenites	extinct	248.1	249.9	73254
Hedenstroemia	extinct	246.7	249.9	73245
Mesohedenstroemia	extinct	246.7	251.902	73236
Vercherites	extinct	246.7	251.902	73236
Rohillites	extinct	246.7	251.902	73236
Kashmirites	extinct	246.7	251.902	73236
Pseudaspenites	extinct	246.7	251.902	73236
Hedenstroemia	extinct	246.7	251.902	73236
Ptychites	extinct	237	246.7	73255
Proarcestes	extinct	237	246.7	73255
Monophyllites	extinct	237	246.7	73255
Mesohedenstroemia	extinct	248.1	249.9	73256
Vercherites	extinct	248.1	249.9	73256
Rohillites	extinct	248.1	249.9	73256
Flemingites	extinct	248.1	249.9	73256
Kashmirites	extinct	248.1	249.9	73256
Hedenstroemia	extinct	248.1	249.9	73256
Rohillites	extinct	246.7	249.9	73246
Flemingites	extinct	246.7	249.9	73246
Ussuria	extinct	248.1	249.9	73257
Rohillites	extinct	248.1	249.9	73237
Rohillites	extinct	246.7	249.9	73213
Kashmirites	extinct	246.7	249.9	73213
Hedenstroemia	extinct	246.7	249.9	73213
Kashmirites	extinct	248.1	249.9	73258
Submeekoceras	extinct	248.1	249.9	73258
Owenites	extinct	248.1	249.9	73258
Pseudosageceras	extinct	248.1	249.9	73258
Kashmirites	extinct	246.7	249.9	73216
Hedenstroemia	extinct	246.7	249.9	73216
