"Age"	"Temperature"
2.148	-2.05476535762616
2.15	-2.72036347909847
2.152	-3.13636230501866
2.154	-2.82020319731931
2.156	-2.8651310705187
2.158	-2.80356324428251
2.16	-2.57559588767824
2.162	-2.51569205674573
2.164	-2.70372352606166
2.166	-2.3459645357703
2.168	-2.21284491147584
2.17	-2.23780484103105
2.172	-1.90500578029489
2.174	-2.01316547503414
2.176	-1.87172587422128
2.178	-1.42244714222747
2.18	-1.52228686044832
2.182	-1.44407908117532
2.184	-1.36420730659865
2.186	-1.01809628343305
2.188	-1.20113576683793
2.19	-1.38417525024282
2.192	0.0751486310852125
2.194	-1.59716664911395
2.196	-2.3542845122887
2.198	-1.9216457333317
2.2	-2.21284491147584
2.202	-2.40420437139912
2.204	-2.03313341867831
2.206	-2.12132516977339
2.208	-1.94327767227955
2.21	-1.40580718919067
2.212	-1.43076711874588
2.214	-1.45572704830109
2.216	-1.28932751793301
2.218	-1.41412716570907
2.22	-1.53892681348513
2.222	-2.12132516977339
2.224	-1.58884667259555
2.226	-1.17284784667536
2.228	-1.3941592220649
2.23	-0.948208480678456
2.232	-1.31927943339927
2.234	-1.60049463972132
2.236	-1.99652552199734
2.238	-2.14628509932861
2.24	-2.48241215067212
2.242	-2.77028333820889
2.244	-2.15460507584701
2.246	-2.04977337171512
2.248	-1.6886863908164
2.25	-1.19780777623057
2.252	-1.48567896376734
2.254	-1.77188615600043
2.256	-0.6070894434239
2.258	-0.88996864504963
2.26	-0.84836876245761
2.262	-1.13956794060174
2.264	-1.44740707178269
2.266	-0.973168410233668
2.268	-0.956528457196861
2.27	-0.939888504160053
2.272	-1.83844596814766
2.274	-1.80516606207405
2.276	-1.78020613251884
2.278	-1.75524620296363
2.28	-2.52068404265678
2.282	-2.28273271423043
2.284	-1.97156559244212
2.286	-2.15460507584701
2.288	-2.23780484103105
2.29	-2.07140531066297
2.292	-1.40580718919067
2.294	-1.33924737704344
2.296	-1.27268756489621
2.298	-0.831728809420803
2.3	-1.13956794060174
2.302	-0.91160058399748
2.304	-0.12453080535648
2.306	-1.22276770578578
2.308	-1.85508592118447
2.31	-1.45572704830109
2.312	-1.05636817541771
2.314	-1.41745515631643
2.316	-1.78020613251884
2.318	-1.81681402919981
2.32	-1.85175793057711
2.322	-1.88836582725809
2.324	-1.78852610903724
2.326	-1.6886863908164
2.328	-1.58884667259555
2.33	-1.64708650822438
2.332	-1.7053263438532
2.334	-1.58884667259555
2.336	-1.81015804798509
2.338	-1.83345398223662
2.34	-1.73860624992682
2.342	-1.51063889332255
2.344	-1.12292798756494
2.346	-1.16785586076432
2.348	-0.973168410233668
2.35	-0.956528457196861
2.352	-0.956528457196861
2.354	-1.17284784667536
2.356	-1.43076711874588
2.358	-1.6886863908164
2.36	-2.28772470014147
2.362	-1.42244714222747
2.364	-1.54724679000353
2.366	-1.67204643777959
2.368	-1.83844596814766
2.37	-2.15460507584701
2.372	-1.956589634709
2.374	-1.76023818887467
2.376	-1.56222274773666
2.378	-1.36420730659865
2.38	-1.09297607209868
2.382	-0.823408832902399
2.384	-0.898288621568034
2.386	-0.973168410233668
2.388	-1.0480481988993
2.39	-1.12292798756494
2.392	-1.19780777623057
2.394	-1.01476829282569
2.396	-0.831728809420803
2.398	-0.224370523577325
2.4	-1.46404702481949
2.402	-1.4890069543747
2.404	-1.6886863908164
2.406	-1.78852610903724
2.408	-1.88836582725809
2.41	-1.32260742400663
2.412	-1.15620789363855
2.414	-1.02308826934409
2.416	-0.88996864504963
2.418	-0.840048785939207
2.42	-1.4890069543747
2.422	-1.35588733008024
2.424	-1.24439964473363
2.426	-1.35588733008024
2.428	-1.59383865850659
2.43	-2.01316547503414
2.432	-2.65380366695124
2.434	-2.55396394873039
2.436	-2.68708357302485
2.438	-2.77028333820889
2.44	-2.15460507584701
2.442	-1.80516606207405
2.444	-2.30436465317828
2.446	-1.81681402919981
2.448	-1.34756735356184
2.45	-1.9216457333317
2.452	-1.55556676652193
2.454	-1.18948779971217
2.456	-0.981488386752071
2.458	-0.856688738976015
2.46	-0.740209067718361
2.462	-1.2560476118594
2.464	-1.0397282223809
2.466	-1.02308826934409
2.468	-0.424049960019017
2.47	-0.88996864504963
2.472	-1.73860624992682
2.474	-1.80516606207405
2.476	-1.87172587422128
2.478	-1.7053263438532
2.48	-2.26609276119362
2.482	-2.77028333820889
2.484	-2.80356324428251
2.486	-3.30276183538674
2.488	-2.72868345561687
2.49	-2.24612481754945
2.492	-2.25444479406786
2.494	-1.89668580377649
2.496	-1.7752141466078
2.498	-1.65540648474278
2.5	-1.43076711874588
2.502	-1.42078314692379
2.504	-1.41079917510171
2.506	-1.60548662563236
2.508	-1.66372646126118
2.51	-1.07300812845451
2.512	-1.95492563940532
2.514	-2.89508298598495
2.516	-2.5706039017672
2.518	-2.80356324428251
2.52	-3.03652258679781
2.522	-2.85847508930397
2.524	-2.73201144622423
2.526	-2.60388380784082
2.528	-2.76196336169049
2.53	-2.51569205674573
2.532	-2.27108474710466
2.534	-2.00983748442678
2.536	-1.82180601511086
2.538	-1.18116782319376
2.54	-0.540529631276671
2.542	-0.407410006982209
2.544	-0.615409419942304
2.546	-0.823408832902399
2.548	-1.28932751793301
2.55	-1.20612775274897
2.552	-1.40580718919067
2.554	-1.4890069543747
2.556	-1.43908709526428
2.558	-1.33924737704344
2.56	-1.97156559244212
2.562	-1.63044655518757
2.564	-1.57220671955874
2.566	-1.51396688392992
2.568	-1.23940765882259
2.57	-1.65540648474278
2.572	-1.65540648474278
2.574	-0.956528457196861
2.576	-1.0480481988993
2.578	-0.685297222696896
2.58	-1.10628803452813
2.582	-0.994800349181517
2.584	-0.906608598086437
2.586	-0.914928574604841
2.588	-1.19780777623057
2.59	-1.40580718919067
2.592	-1.87172587422128
2.594	-1.9216457333317
2.596	-1.40081520327962
2.598	-1.79351809494828
2.6	-1.6886863908164
2.602	-1.65540648474278
2.604	-2.09303724961082
2.606	-2.28772470014147
2.608	-1.67537442838695
2.61	-1.66039847065382
2.612	-1.64375851761702
2.614	-1.28932751793301
2.616	-1.27268756489621
2.618	-0.873328692012822
2.62	-1.00644831630728
2.622	-1.46071903421213
2.624	-0.731889091199957
2.626	-0.573809537350285
2.628	-0.785136940917742
2.63	-1.34756735356184
2.632	-1.09464006740236
2.634	-0.207730570540518
2.636	-1.34923134886552
2.638	-0.790128926828784
2.64	-1.48401496846366
2.642	-1.6454225129207
2.644	-1.58884667259555
2.646	-2.22615687390528
2.648	-1.89668580377649
2.65	-2.27607673301571
2.652	-1.80017407616301
2.654	-1.51063889332255
2.656	-1.62711856458021
2.658	-1.58884667259555
2.66	-0.91160058399748
2.662	-1.05137618950666
2.664	-1.18948779971217
2.666	-0.810096870472953
2.668	-1.1778398325864
2.67	-0.88996864504963
2.672	-0.873328692012822
2.674	-1.01976027873673
2.676	-0.545521617187712
2.678	-0.800112898650869
2.68	-1.18948779971217
2.682	-1.21777571987474
2.684	-1.38417525024282
2.686	-1.49399894028575
2.688	-2.11300519325499
2.69	-2.38756441836231
2.692	-2.24113283163841
2.694	-1.41079917510171
2.696	-1.90833377090226
2.698	-1.76023818887467
2.7	-1.81015804798509
2.702	-1.74359823583786
2.704	-2.10801320734395
2.706	-1.89668580377649
2.708	-2.06308533414457
2.71	-2.33265257334085
2.712	-2.44247626338378
2.714	-2.13297313689916
2.716	-2.41252434791753
2.718	-1.88836582725809
2.72	-2.3459645357703
2.722	-2.75364338517208
2.724	-2.26609276119362
2.726	-1.6886863908164
2.728	-1.72529428749737
2.73	-1.66705445186855
2.732	-1.20113576683793
2.734	-1.34756735356184
2.736	-1.23940765882259
2.738	-0.740209067718361
2.74	-0.93489651824901
2.742	-0.878320677923864
2.744	-0.573809537350285
2.746	-0.723569114681554
2.748	-0.620401405853346
2.75	-1.14788791712015
2.752	-1.12791997347598
2.754	-1.12292798756494
2.756	-1.19447978562321
2.758	-0.879984673227545
2.76	-1.3508953441692
2.762	-1.13956794060174
2.764	-1.36254331129497
2.766	-1.38417525024282
2.768	-1.13623994999438
2.77	-0.740209067718361
2.772	-0.86833670610178
2.774	-0.84836876245761
2.776	-0.557169584313478
2.778	-0.88996864504963
2.78	-0.557169584313478
2.782	-0.577137527957647
2.784	-0.582129513868689
2.786	-0.906608598086437
2.788	-0.790128926828784
2.79	-0.989808363270475
2.792	-0.557169584313478
2.794	-0.978160396144711
2.796	-1.02308826934409
2.798	-1.63876653170597
2.8	-1.23108768230419
2.802	-1.61380660215076
2.804	-1.75191821235626
2.806	-1.32759940991767
2.808	-1.7752141466078
2.81	-0.856688738976015
2.812	-1.40913517979803
2.814	-0.823408832902399
2.816	-1.52228686044832
2.818	-1.59716664911395
2.82	-1.10129604861709
2.822	-0.973168410233668
2.824	-0.823408832902399
2.826	-0.424049960019017
2.828	-0.956528457196861
2.83	-0.851696753064973
2.832	-1.01476829282569
2.834	-1.24772763534099
2.836	-1.11460801104653
2.838	-0.573809537350285
2.84	-1.33924737704344
2.842	-1.19281579031953
2.844	-1.37751926902809
2.846	-1.36919929250969
2.848	-1.24772763534099
2.85	-1.44740707178269
2.852	-1.58551868198819
2.854	-1.28100754141461
2.856	-0.507249725203055
2.858	-1.21943971517842
2.86	-1.82180601511086
2.862	-0.840048785939207
2.864	-1.38916723615386
2.866	-0.640369349497516
2.868	-0.856688738976015
2.87	-0.873328692012822
2.872	-1.05636817541771
2.874	-0.97649640084103
2.876	-0.906608598086437
2.878	-1.15121590772751
2.88	-1.00644831630728
2.882	-1.52727884635936
2.884	-1.50564690741151
2.886	-1.43076711874588
2.888	-1.60548662563236
2.89	-1.17284784667536
2.892	-1.20612775274897
2.894	-1.23607966821523
2.896	-1.08964808149132
2.898	-1.29598349914774
2.9	-0.815088856383996
2.902	-1.27268756489621
2.904	-0.88996864504963
2.906	-0.901616612175395
2.908	-1.58884667259555
2.91	-0.773488973791977
2.912	-1.2560476118594
2.914	-1.18948779971217
2.916	-0.881648668531226
2.918	-1.2560476118594
2.92	-0.515569701721458
2.922	-1.27767955080725
2.924	-1.51729487453728
2.926	-1.2560476118594
2.928	-1.98820554547893
2.93	-1.27268756489621
2.932	-2.40420437139912
2.934	-1.1262559781723
2.936	-1.33924737704344
2.938	-0.939888504160053
2.94	-0.856688738976015
2.942	-0.449009889574228
2.944	-0.36581012439019
2.946	-0.923248551123245
2.948	-0.449009889574228
2.95	-0.706929161644745
2.952	-0.0579709932092491
2.954	-0.720241124074192
2.956	-0.507249725203055
2.958	-0.790128926828784
2.96	-0.740209067718361
2.962	-0.884976659138588
2.964	-0.790128926828784
2.966	-1.10961602513549
2.968	-1.33924737704344
2.97	-1.43908709526428
2.972	-1.52228686044832
2.974	-1.73860624992682
2.976	-1.00145633039624
2.978	-1.7053263438532
2.98	-1.37252728311705
2.982	-1.46404702481949
2.984	-1.08964808149132
2.986	-1.18116782319376
2.988	-0.407410006982209
2.99	-0.835056800028164
2.992	-1.67204643777959
2.994	-0.878320677923864
2.996	-0.88996864504963
2.998	-1.26769557898516
3	-1.16452787015696
3.002	-2.17124502888382
3.004	-1.65540648474278
3.006	-1.95492563940532
3.008	-1.65207849413542
3.01	-1.7053263438532
3.012	-1.82180601511086
3.014	-1.74692622644522
3.016	-1.6886863908164
3.018	-1.53393482757408
3.02	-1.73028627340842
3.022	-1.58884667259555
3.024	-1.45572704830109
3.026	-1.4890069543747
3.028	-1.40081520327962
3.03	-1.45572704830109
3.032	-0.823408832902399
3.034	-1.20113576683793
3.036	-0.662001288445365
3.038	-0.12453080535648
3.04	-1.37252728311705
3.042	-1.1262559781723
3.044	-1.30596747096982
3.046	-0.623729396460708
3.048	-1.4806869778563
3.05	-1.66372646126118
3.052	-1.56055875243298
3.054	-1.41412716570907
3.056	-0.914928574604841
3.058	-1.0397282223809
3.06	-0.798448903347188
3.062	-0.6070894434239
3.064	-0.956528457196861
3.066	-0.811760865776634
3.068	-0.698609185126343
3.07	-1.33092740052503
3.072	-1.09464006740236
3.074	-0.939888504160053
3.076	-0.690289208607938
3.078	-0.873328692012822
3.08	-0.307570288761363
3.082	-0.598769466905496
3.084	-0.698609185126343
3.086	-1.15620789363855
3.088	-0.565489560831881
3.09	-1.29764749445142
3.092	-0.706929161644745
3.094	-1.65540648474278
3.096	-0.495601758077289
3.098	-1.15620789363855
3.1	-0.781808950310381
3.102	-1.06968013784715
3.104	-0.657009302534323
3.106	-0.918256565212202
3.108	-0.6070894434239
3.11	-0.823408832902399
3.112	-0.994800349181517
3.114	-0.956528457196861
3.116	-0.936560513552691
3.118	-0.906608598086437
3.12	-0.71524913816315
3.122	-0.939888504160053
3.124	-1.33924737704344
3.126	-1.08465609558028
3.128	-1.2560476118594
3.13	-1.18948779971217
3.132	-1.0397282223809
3.134	-1.2560476118594
3.136	-1.39748721267226
3.138	-1.30097548505878
3.14	-1.26935957428884
3.142	-1.95492563940532
3.144	-0.86833670610178
3.146	-1.42244714222747
3.148	-0.973168410233668
3.15	-0.673649255571131
3.152	-0.865008715494418
3.154	-0.781808950310381
3.156	-0.379122086819636
3.158	-0.410737997589571
3.16	-0.630385377675431
3.162	-0.637041358890154
3.164	-0.683633227393215
3.166	-0.523889678239862
3.168	-0.773488973791977
3.17	-0.97649640084103
3.172	-1.1778398325864
3.174	-0.657009302534323
3.176	-0.99812833978888
3.178	-0.856688738976015
3.18	-0.740209067718361
3.182	-0.557169584313478
3.184	-0.498929748684651
3.186	-0.540529631276671
3.188	-0.668657269660089
3.19	-0.465649842611035
3.192	-0.818416846991357
3.194	-0.540529631276671
3.196	-0.573809537350285
3.198	-0.615409419942304
3.2	-0.507249725203055
3.202	-0.429041945930059
3.204	-0.352498161960744
3.206	-0.623729396460708
3.208	-0.893296635656991
3.21	-0.390770053945401
3.212	-0.901616612175395
3.214	-0.690289208607938
3.216	-0.728561100592596
3.218	-0.407410006982209
3.22	-0.84836876245761
3.222	-0.768496987880935
3.224	-1.10628803452813
3.226	-0.64868932601592
3.228	-0.884976659138588
3.23	-0.97649640084103
3.232	-0.939888504160053
3.234	-0.662001288445365
3.236	-0.673649255571131
3.238	-0.886640654442268
3.24	-0.740209067718361
3.242	-0.835056800028164
3.244	-0.753521030147807
3.246	-0.735217081807319
3.248	-0.573809537350285
3.25	-0.657009302534323
3.252	-1.16119987954959
3.254	-1.26769557898516
3.256	-1.20612775274897
3.258	-1.34590335825816
3.26	-1.0480481988993
3.262	-1.02308826934409
3.264	-1.2560476118594
3.266	-1.13124796408334
3.268	-1.06801614254347
3.27	-1.07300812845451
3.272	-1.25937560246676
3.274	-1.11793600165389
3.276	-1.34423936295448
3.278	-1.13956794060174
3.28	-1.22276770578578
3.282	-1.53892681348513
3.284	-1.93828568636851
3.286	-1.43908709526428
3.288	-2.38756441836231
3.29	-1.85508592118447
3.292	-2.33764455925189
3.294	-2.5622839252488
3.296	-2.14628509932861
3.298	-2.54231598160463
3.3	-1.83844596814766
3.302	-2.07140531066297
3.304	-1.97156559244212
3.306	-1.93828568636851
3.308	-2.21284491147584
3.31	-1.63876653170597
3.312	-1.49732693089311
3.314	-1.84343795405871
3.316	-1.33924737704344
3.318	-1.36753529720601
3.32	-0.856688738976015
3.322	-1.11460801104653
3.324	-0.796784908043507
3.326	-1.08964808149132
3.328	-1.19780777623057
3.33	-1.45572704830109
3.332	-1.28932751793301
3.334	-1.16452787015696
3.336	-1.32260742400663
3.338	-1.15620789363855
3.34	-1.23108768230419
3.342	-1.28433553202197
3.344	-0.673649255571131
3.346	-1.37252728311705
3.348	-1.07300812845451
3.35	-1.28100754141461
3.352	-0.840048785939207
3.354	-1.17284784667536
3.356	-0.706929161644745
3.358	-1.0397282223809
3.36	-0.778480959703018
3.362	-0.515569701721458
3.364	-0.523889678239862
3.366	-0.532209654758266
3.368	-0.790128926828784
3.37	-0.973168410233668
3.372	-1.57220671955874
3.374	-1.27268756489621
3.376	-1.20612775274897
3.378	-1.13956794060174
3.38	-1.13956794060174
3.382	-1.13956794060174
3.384	-1.20612775274897
3.386	-1.23940765882259
3.388	-0.823408832902399
3.39	-0.790128926828784
3.392	-0.756849020755169
3.394	-0.790128926828784
3.396	-0.823408832902399
3.398	-0.80177689395455
3.4	-0.781808950310381
3.402	-0.58545750447605
3.404	-0.390770053945401
3.406	-0.457329866092632
3.408	-0.523889678239862
3.41	-0.498929748684651
3.412	-0.473969819129439
3.414	-0.440689913055825
3.416	-0.340850194834979
3.418	-0.332530218316575
3.42	-0.324210241798171
3.422	-0.615409419942304
3.424	-0.640369349497516
3.426	-0.665329279052727
3.428	-0.723569114681554
3.43	-0.673649255571131
3.432	-0.673649255571131
3.434	-0.157810711430095
3.436	-0.424049960019017
3.438	-0.340850194834979
3.44	-0.374130100908594
3.442	-0.407410006982209
3.444	-0.374130100908594
3.446	-0.765168997273572
3.448	-1.15620789363855
3.45	-0.873328692012822
3.452	-0.632049372979111
3.454	-0.390770053945401
3.456	-0.149490734911691
3.458	0.0917885841220195
3.46	-1.17284784667536
3.462	-0.457329866092632
3.464	-0.673649255571131
3.466	-1.10628803452813
3.468	-0.914928574604841
3.47	-0.723569114681554
3.472	-0.690289208607938
3.474	-0.657009302534323
3.476	-0.6070894434239
3.478	-0.141170758393287
3.48	-0.457329866092632
3.482	-0.0912508992828639
3.484	-0.440689913055825
3.486	-0.532209654758266
3.488	-0.623729396460708
3.49	-0.523889678239862
3.492	-0.502257739292012
3.494	-0.478961805040481
3.496	-0.457329866092632
3.498	-0.473969819129439
3.5	-0.490609772166246
3.502	-0.457329866092632
3.504	-0.307570288761363
3.506	-0.457329866092632
3.508	-0.523889678239862
3.51	-0.645361335408558
3.512	-0.765168997273572
3.514	-0.653681311926961
3.516	-0.540529631276671
3.518	-0.640369349497516
3.52	-0.673649255571131
3.522	-0.25765042965094
3.524	-0.557169584313478
3.526	-0.515569701721458
3.528	-0.473969819129439
3.53	-0.623729396460708
3.532	-0.773488973791977
3.534	-0.19109061750371
3.536	-0.241010476614133
3.538	-0.290930335724555
3.54	-0.340850194834979
3.542	-0.490609772166246
3.544	-1.12292798756494
3.546	-0.815088856383996
3.548	-0.813424861080314
3.55	-0.811760865776634
3.552	-0.660337293141684
3.554	-0.507249725203055
3.556	-0.981488386752071
3.558	-0.00805113409882574
3.56	-0.573809537350285
3.562	-0.290930335724555
3.564	-0.00805113409882574
3.566	-0.557169584313478
3.568	-0.490609772166246
3.57	-0.468977833218397
3.572	-0.445681898966866
3.574	-0.424049960019017
3.576	-0.374130100908594
3.578	-0.473969819129439
3.58	-0.490609772166246
3.582	-0.923248551123245
3.584	-0.590449490387092
3.586	-0.457329866092632
3.588	-0.856688738976015
3.59	-0.523889678239862
3.592	-0.690289208607938
3.594	-0.856688738976015
3.596	-0.141170758393287
3.598	-0.285938349813513
3.6	-0.390770053945401
3.602	-0.349170171353382
3.604	-0.224370523577325
3.606	0.158348396269251
3.608	-0.19109061750371
3.61	-0.540529631276671
3.612	-0.307570288761363
3.614	-0.498929748684651
3.616	-0.690289208607938
3.618	-1.23940765882259
3.62	-0.948208480678456
3.622	-0.956528457196861
3.624	-0.964848433715264
3.626	-1.0480481988993
3.628	-1.13124796408334
3.63	-1.05636817541771
3.632	-0.981488386752071
3.634	-0.906608598086437
3.636	-1.33924737704344
3.638	-0.973168410233668
3.64	-1.06468815193611
3.642	-1.15620789363855
3.644	-0.906608598086437
3.646	-0.490609772166246
3.648	-0.374130100908594
3.65	-0.468977833218397
3.652	-0.56216157022452
3.654	-0.657009302534323
3.656	-0.623729396460708
3.658	-0.740209067718361
3.66	-1.04729183739763
3.662	-1.28932751793301
3.664	-1.25907305786609
3.666	-0.457329866092632
3.668	0.344413325680825
3.67	-1.56161765853532
3.672	-1.1380552175984
3.674	-2.21208854997416
3.676	-1.7643225409837
3.678	-1.31958197799994
3.68	-0.411948175992248
3.682	-1.59187211860224
3.684	-0.653983856527631
3.686	-0.44220263605917
3.688	-0.0488946551891725
3.69	0.132632105212365
3.692	-0.109403575323018
3.694	-0.487584326159555
3.696	-0.448253528072556
3.698	-0.411948175992248
3.7	-0.200166955523787
3.702	-1.22881859779917
3.704	-0.744747236728399
3.706	-0.517838786226477
3.708	-0.720543668674862
3.71	-0.926273997129937
3.712	-1.12897887957832
3.714	-1.3347092080334
3.716	-0.986782917263784
3.718	-1.83390779913763
3.72	-0.684238316594554
3.722	-1.5313631984684
3.724	-0.290930335724556
3.726	-0.169912495456864
3.728	-0.0488946551891725
3.73	-0.13965803538994
3.732	-0.23042141559071
3.734	-0.321184795791478
3.736	-0.411948175992248
3.738	-0.502711556193016
3.74	-1.2136913677657
3.742	-1.9246711793384
3.744	-1.23789493581924
3.746	-0.548093246293401
3.748	-0.708441884648092
3.75	-0.865765076996092
3.752	-1.08662263548463
3.754	-1.31050563997986
3.756	-1.5313631984684
3.758	-1.23486948981255
3.76	-0.941401227163399
3.762	-0.532966016259939
3.764	-0.548093246293401
3.766	-0.563220476326862
