scientificName	earliestAge	latestAge	higherGeography	site
Prohesperocyon	37.2	33.9	NAmerica	pbdb_16888
Promartes	30.8	20.43	NAmerica	pbdb_17441
Promartes	26.3	24.8	NAmerica	pbdb_17564
Promartes	26.3	24.8	NAmerica	pbdb_17565
Promartes	24.8	20.43	NAmerica	pbdb_17744
Promartes	24.8	20.43	NAmerica	pbdb_17745
Promartes	24.8	20.43	NAmerica	pbdb_17748
Promartes	30.8	20.43	NAmerica	pbdb_17800
Promartes	24.8	20.43	NAmerica	pbdb_17819
Promartes	30.8	20.43	NAmerica	pbdb_17822
Promartes	24.8	20.43	NAmerica	pbdb_17823
Promartes	24.8	20.43	NAmerica	pbdb_17844
Promartes	24.8	20.43	NAmerica	pbdb_17853
Promartes	24.8	20.43	NAmerica	pbdb_17863
Promartes	20.43	15.97	NAmerica	pbdb_17912
Promartes	23.03	5.333	NAmerica	pbdb_19341
Promartes	20.43	15.97	NAmerica	pbdb_19388
Promartes	30.8	20.43	NAmerica	pbdb_36854
Promegantereon	9.7	8.7	Eurasia	pbdb_195492
Promeles	8.7	5.333	Eurasia	pbdb_32189
Promeles	11.608	5.333	Eurasia	pbdb_194879
Promeles	8.7	5.333	Eurasia	pbdb_202215
Promeles	11.608	5.333	Eurasia	pbdb_202630
Promephitis	4.9	4.2	Eurasia	pbdb_50913
Promephitis	4.2	3.2	Eurasia	pbdb_50940
Promephitis	11.62	7.246	Eurasia	pbdb_75800
Promephitis	7.246	4.2	Eurasia	pbdb_77790
Promephitis	11.608	5.333	Eurasia	pbdb_182754
Promephitis	8.7	5.333	Eurasia	pbdb_32189
Promephitis	8.7	5.333	Eurasia	pbdb_157582
Promephitis	11.608	5.333	Eurasia	pbdb_194879
Promephitis	8.7	5.333	Eurasia	pbdb_174455
Promephitis	11.608	5.333	Eurasia	pbdb_202120
Promephitis	7.246	5.333	Eurasia	pbdb_95691
Promephitis	7.246	5.333	Eurasia	pbdb_206463
Proputorius	11.62	7.246	Eurasia	pbdb_11798
Proputorius	15.97	13.65	Eurasia	pbdb_32072
Proputorius	15.97	11.62	Eurasia	pbdb_32191
Proputorius	20.44	15.97	Eurasia	pbdb_43400
Proputorius	8.7	5.333	Eurasia	pbdb_44220
Proputorius	11.1	9.7	Eurasia	pbdb_34256
Proputorius	16.9	13.65	Eurasia	pbdb_70805
Proputorius	15.97	13.65	Eurasia	pbdb_68547
Proputorius	11.1	9.7	Eurasia	pbdb_75481
Proputorius	15.97	13.65	Eurasia	pbdb_175727
Proputorius	15.97	11.608	Eurasia	pbdb_197673
Proputorius	11.62	7.246	Eurasia	pbdb_206345
Proputorius	12.75	11.1	Eurasia	pbdb_70806
Prosansanosmilus	16.9	15.97	Eurasia	pbdb_69098
Prosansanosmilus	16.9	15.97	Eurasia	pbdb_69099
Prosansanosmilus	16.9	15.97	Eurasia	pbdb_69106
Prosansanosmilus	16.9	15.97	Eurasia	pbdb_69116
Prosansanosmilus	16.9	15.97	Eurasia	pbdb_28629
Prosansanosmilus	20	15.97	Eurasia	pbdb_142146
Prosansanosmilus	15.97	7.246	Eurasia	pbdb_142149
Protarctos	5.333	2.588	Eurasia	pbdb_40113
Protemnocyon	33.9	33.3	NAmerica	pbdb_17080
Protepicyon	15.97	13.6	NAmerica	pbdb_19432
Protictitherium	15.97	13.65	Eurasia	pbdb_32071
Protictitherium	11.608	8.7	Eurasia	pbdb_40768
Protictitherium	15.97	13.65	Eurasia	pbdb_46955
Protictitherium	16.9	15.97	Eurasia	pbdb_69098
Protictitherium	16.9	15.97	Eurasia	pbdb_69099
Protictitherium	15.97	13.65	Eurasia	pbdb_68547
Protictitherium	13.82	11.62	Eurasia	pbdb_42539
Protictitherium	20.44	7.246	Eurasia	pbdb_187580
Protictitherium	11.62	7.246	Eurasia	pbdb_152254
Protictitherium	11.608	8.7	Eurasia	pbdb_191070
Protictitherium	11.608	8.7	Eurasia	pbdb_191070
Protictitherium	11.608	5.333	Eurasia	pbdb_197642
Protictitherium	15.97	11.608	Eurasia	pbdb_197672
Protictitherium	15.97	13.82	Eurasia	pbdb_90354
Protictitherium	11.608	8.7	Eurasia	pbdb_202119
Protictitherium	8.7	5.333	Eurasia	pbdb_32376
Protictitherium	12.75	11.1	Eurasia	pbdb_70806
Protocyon	0.126	0.0117	NAmerica	pbdb_212361
Protomarctus	20.43	15.97	NAmerica	pbdb_17864
Protomarctus	20.43	15.97	NAmerica	pbdb_17872
Protomarctus	20.43	15.97	NAmerica	pbdb_17965
Protomarctus	20.43	15.97	NAmerica	pbdb_18873
Protomarctus	20.43	15.97	NAmerica	pbdb_18962
Protomarctus	20.43	15.97	NAmerica	pbdb_19073
Protomarctus	15.97	13.6	NAmerica	pbdb_19103
Protomarctus	20.44	15.97	NAmerica	pbdb_19151
Protomarctus	20.43	15.97	NAmerica	pbdb_19188
Protomarctus	23.03	5.333	NAmerica	pbdb_19311
Protomarctus	15.97	13.6	NAmerica	pbdb_19449
Protomarctus	15.97	13.6	NAmerica	pbdb_19510
Protomarctus	23.03	5.333	NAmerica	pbdb_19601
Protoprocyon	13.6	10.3	NAmerica	pbdb_18134
Protursus	11.62	7.246	Eurasia	pbdb_11798
Psalidocyon	15.97	13.6	NAmerica	pbdb_17905
Psalidocyon	15.97	13.6	NAmerica	pbdb_17955
Psalidocyon	15.97	13.6	NAmerica	pbdb_19547
Pseudaelurus	13.6	10.3	NAmerica	pbdb_18060
Pseudaelurus	13.6	10.3	NAmerica	pbdb_18063
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18164
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18165
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18208
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18209
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18220
Pseudaelurus	23.03	5.333	NAmerica	pbdb_18271
Pseudaelurus	13.6	4.9	NAmerica	pbdb_18424
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18442
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18442
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18443
Pseudaelurus	13.6	10.3	NAmerica	pbdb_18481
Pseudaelurus	10.3	4.9	NAmerica	pbdb_18737
Pseudaelurus	10.3	4.9	NAmerica	pbdb_18755
Pseudaelurus	15.97	13.6	NAmerica	pbdb_18797
Pseudaelurus	23.03	5.333	NAmerica	pbdb_18824
Pseudaelurus	13.6	10.3	NAmerica	pbdb_18845
Pseudaelurus	13.6	10.3	NAmerica	pbdb_18888
Pseudaelurus	10.3	4.9	NAmerica	pbdb_18935
Pseudaelurus	15.97	13.6	NAmerica	pbdb_19017
Pseudaelurus	15.97	13.6	NAmerica	pbdb_19097
Pseudaelurus	13.6	10.3	NAmerica	pbdb_19145
Pseudaelurus	15.97	13.6	NAmerica	pbdb_19392
Pseudaelurus	15.97	13.6	NAmerica	pbdb_19449
Pseudaelurus	13.6	10.3	NAmerica	pbdb_19489
Pseudaelurus	10.3	4.9	NAmerica	pbdb_19612
Pseudaelurus	11.608	5.333	NAmerica	pbdb_18346
Pseudaelurus	15.97	7.246	Eurasia	pbdb_31775
Pseudaelurus	10.3	4.9	NAmerica	pbdb_19538
Pseudaelurus	15.97	11.62	Eurasia	pbdb_42595
Pseudaelurus	15.97	11.62	Eurasia	pbdb_42596
Pseudaelurus	8.7	5.333	Eurasia	pbdb_44220
Pseudaelurus	23.03	15.97	Eurasia	pbdb_47069
Pseudaelurus	0.781	0.126	Eurasia	pbdb_51100
Pseudaelurus	16.9	15.97	Eurasia	pbdb_69098
Pseudaelurus	16.9	15.97	Eurasia	pbdb_69099
Pseudaelurus	16.9	15.97	Eurasia	pbdb_69099
Pseudaelurus	16.9	15.97	Eurasia	pbdb_69106
Pseudaelurus	16.9	15.97	Eurasia	pbdb_69116
Pseudaelurus	13.65	12.75	Eurasia	pbdb_69711
Pseudaelurus	13.65	11.1	Eurasia	pbdb_69712
Pseudaelurus	13.65	11.1	Eurasia	pbdb_69712
Pseudaelurus	16.9	15.97	Eurasia	pbdb_49102
Pseudaelurus	16.9	15.97	Eurasia	pbdb_71873
Pseudaelurus	15.97	13.65	Eurasia	pbdb_68547
Pseudaelurus	15.97	13.65	Eurasia	pbdb_68547
Pseudaelurus	16.9	13.65	Eurasia	pbdb_73861
Pseudaelurus	16.9	13.65	Eurasia	pbdb_73861
Pseudaelurus	12.7	11.608	Eurasia	pbdb_75792
Pseudaelurus	15.97	13.6	NAmerica	pbdb_85056
Pseudaelurus	23.03	15.97	Eurasia	pbdb_85060
Pseudaelurus	20.43	15.97	NAmerica	pbdb_17988
Pseudaelurus	15.97	13.6	NAmerica	pbdb_19542
Pseudaelurus	15.97	13.65	Eurasia	pbdb_48325
Pseudaelurus	15.97	13.82	Eurasia	pbdb_148395
Pseudaelurus	15.97	13.82	Eurasia	pbdb_148396
Pseudaelurus	15.97	13.82	Eurasia	pbdb_148401
Pseudaelurus	15.97	13.82	Eurasia	pbdb_148401
Pseudaelurus	15.97	13.6	NAmerica	pbdb_156738
Pseudaelurus	20.43	15.97	NAmerica	pbdb_17920
Pseudaelurus	15.97	13.6	NAmerica	pbdb_17955
Pseudaelurus	15.97	13.6	NAmerica	pbdb_17905
Pseudaelurus	15.97	13.82	NAmerica	pbdb_13297
Pseudaelurus	15.97	13.6	NAmerica	pbdb_17983
Pseudaelurus	15.97	13.6	NAmerica	pbdb_17976
Pseudaelurus	15.97	13.6	NAmerica	pbdb_17976
Pseudaelurus	20.44	7.246	Eurasia	pbdb_187579
Pseudaelurus	20.44	7.246	Eurasia	pbdb_187580
Pseudaelurus	20.44	7.246	Eurasia	pbdb_187580
Pseudaelurus	23.03	5.333	NAmerica	pbdb_190543
Pseudaelurus	20	15.97	Eurasia	pbdb_142146
Pseudaelurus	20	15.97	Eurasia	pbdb_142146
Pseudaelurus	15.97	7.246	Eurasia	pbdb_142149
Pseudaelurus	15.97	7.246	Eurasia	pbdb_142149
Pseudaelurus	15.97	7.246	Eurasia	pbdb_142149
Pseudaelurus	23.03	5.333	Eurasia	pbdb_200296
Pseudaelurus	23.03	5.333	Eurasia	pbdb_200296
Pseudaelurus	11.62	7.246	Eurasia	pbdb_206345
Pseudaelurus	12.75	11.1	Eurasia	pbdb_70806
Pseudaelurus	10.3	4.9	NAmerica	pbdb_18740
Pseudaelurus	10.3	4.9	NAmerica	pbdb_189790
Pseudaelurus	20.43	15.97	NAmerica	pbdb_212625
Pseudaelurus	15.97	13.6	NAmerica	pbdb_214888
Pseudailurus	15.97	11.62	Eurasia	pbdb_32191
Pseudailurus	20	15.97	Eurasia	pbdb_40747
Pseudailurus	11.608	8.7	Eurasia	pbdb_40768
Pseudailurus	13.65	12.75	Eurasia	pbdb_56738
Pseudailurus	11.1	9.7	Eurasia	pbdb_75481
Pseudarctos	15.97	7.246	Eurasia	pbdb_31776
Pseudarctos	15.97	13.65	Eurasia	pbdb_32072
Pseudarctos	15.97	11.62	Eurasia	pbdb_32191
Pseudarctos	15.97	5.333	Eurasia	pbdb_28781
Pseudarctos	12.75	11.1	Eurasia	pbdb_49421
Pseudarctos	16.9	15.97	Eurasia	pbdb_69106
Pseudarctos	13.65	11.1	Eurasia	pbdb_69712
Pseudarctos	16.9	15.97	Eurasia	pbdb_71873
Pseudarctos	15.97	13.82	Eurasia	pbdb_148396
Pseudarctos	20.44	7.246	Eurasia	pbdb_187580
Pseudarctos	20	15.97	Eurasia	pbdb_142146
Pseudarctos	15.97	7.246	Eurasia	pbdb_142149
Pseudarctos	23.03	5.333	Eurasia	pbdb_200296
Pseudobassaris	33.9	23.03	Eurasia	pbdb_36717
Pseudobassaris	33.9	23.03	Eurasia	pbdb_60214
Pseudobassaris	33.9	23.03	Eurasia	pbdb_184214
Pseudobassaris	33.9	23.03	Eurasia	pbdb_184215
Pseudocyon	15.97	13.6	NAmerica	pbdb_18004
Pseudocyon	13.6	10.3	NAmerica	pbdb_18077
Pseudocyon	15.97	13.6	NAmerica	pbdb_18089
Pseudocyon	13.6	10.3	NAmerica	pbdb_18095
Pseudocyon	15.97	13.6	NAmerica	pbdb_18192
Pseudocyon	15.97	13.6	NAmerica	pbdb_18284
Pseudocyon	13.6	10.3	NAmerica	pbdb_18301
Pseudocyon	15.97	13.6	NAmerica	pbdb_18345
Pseudocyon	15.97	13.6	NAmerica	pbdb_19535
Pseudocyon	15.97	13.82	Eurasia	pbdb_31326
Pseudocyon	15.97	7.246	Eurasia	pbdb_31776
Pseudocyon	15.97	11.62	Eurasia	pbdb_32191
Pseudocyon	15.97	13.65	Eurasia	pbdb_46955
Pseudocyon	16.9	15.97	Eurasia	pbdb_69099
Pseudocyon	16.9	15.97	Eurasia	pbdb_69106
Pseudocyon	13.65	12.75	Eurasia	pbdb_56738
Pseudocyon	20.44	15.97	Eurasia	pbdb_48069
Pseudocyon	15.97	13.82	Eurasia	pbdb_148396
Pseudocyon	20.44	7.246	Eurasia	pbdb_187580
Pseudocyon	20	15.97	Eurasia	pbdb_142146
Pseudocyonopsis	33.9	28.4	Eurasia	pbdb_91467
Puijila	23.03	20.44	NAmerica	pbdb_21371
Puma	4.9	1.8	NAmerica	pbdb_19663
Puma	4.9	1.8	NAmerica	pbdb_19786
Puma	4.9	1.8	NAmerica	pbdb_19913
Puma	4.9	1.8	NAmerica	pbdb_20023
Puma	4.9	1.8	NAmerica	pbdb_20033
Puma	4.9	1.8	NAmerica	pbdb_20062
Puma	4.9	1.8	NAmerica	pbdb_20116
Puma	4.9	1.8	NAmerica	pbdb_20118
Puma	1.8	0.3	NAmerica	pbdb_20272
Puma	0.126	0.0117	NAmerica	pbdb_20273
Puma	1.8	0.3	NAmerica	pbdb_20295
Puma	1.8	0.3	NAmerica	pbdb_20307
Puma	0.3	0.012	NAmerica	pbdb_20491
Puma	0.126	0.0117	NAmerica	pbdb_20569
Puma	0.126	0.0117	NAmerica	pbdb_20636
Puma	0.126	0.0117	NAmerica	pbdb_20639
Puma	0.0117	0	NAmerica	pbdb_21691
Puma	0.0117	0	NAmerica	pbdb_21691
Puma	0.126	0.0117	NAmerica	pbdb_13066
Puma	0.126	0	NAmerica	pbdb_71263
Puma	0.126	0.0117	NAmerica	pbdb_76059
Puma	0.3	0.012	NAmerica	pbdb_79757
Puma	0.126	0.0117	NAmerica	pbdb_93141
Puma	0.126	0.0117	NAmerica	pbdb_93250
Puma	2.588	0.0117	NAmerica	pbdb_93257
Puma	0.126	0.0117	NAmerica	pbdb_93281
Puma	0.126	0.0117	NAmerica	pbdb_93277
Puma	0.126	0	NAmerica	pbdb_93326
Puma	0.126	0	NAmerica	pbdb_93374
Puma	0.126	0.0117	NAmerica	pbdb_93379
Puma	0.0117	0	NAmerica	pbdb_104675
Puma	0.126	0.0117	NAmerica	pbdb_154722
Puma	0.126	0.0117	NAmerica	pbdb_155393
Puma	0.126	0.0117	NAmerica	pbdb_155409
Puma	0.3	0.012	NAmerica	pbdb_150336
Puma	0.0117	0	NAmerica	pbdb_162133
Puma	4.9	1.8	NAmerica	pbdb_20075
Puma	5.333	2.588	Eurasia	pbdb_40392
Puma	3.6	0.781	Eurasia	pbdb_189027
Puma	0.0117	0	NAmerica	pbdb_195067
Puma	0.3	0.012	NAmerica	pbdb_195112
Puma	0.126	0.0117	NAmerica	pbdb_212361
Pyctis	33.9	28.4	Eurasia	pbdb_180697
Quercylurus	28.1	23.03	Eurasia	pbdb_60281
Quercylurus	33.9	28.4	Eurasia	pbdb_179147
Quercylurus	33.9	23.03	Eurasia	pbdb_184097
Quercylurus	33.9	23.03	Eurasia	pbdb_184039
Ravenictis	66	63.3	NAmerica	pbdb_14768
Rhizocyon	30.8	20.43	NAmerica	pbdb_17508
Rhizocyon	30.8	20.43	NAmerica	pbdb_17537
Rhizosmilodon	5.333	3.6	NAmerica	pbdb_18535
Rudiocyon	30.8	20.43	NAmerica	pbdb_160727
Sansanosmilus	15.97	11.62	Eurasia	pbdb_32191
Sansanosmilus	11.608	5.333	Eurasia	pbdb_38674
Sansanosmilus	11.608	8.7	Eurasia	pbdb_40768
Sansanosmilus	13.82	11.62	Eurasia	pbdb_42539
Sansanosmilus	13.65	12.75	Eurasia	pbdb_69711
Sansanosmilus	13.65	11.1	Eurasia	pbdb_73695
Sansanosmilus	12.75	11.1	Eurasia	pbdb_73696
Sansanosmilus	12.75	11.1	Eurasia	pbdb_78058
Sansanosmilus	11.1	9.7	Eurasia	pbdb_75481
Sansanosmilus	12.75	11.1	Eurasia	pbdb_70806
Sardolutra	2.588	0	Eurasia	pbdb_34769
Sardolutra	2.588	0.0117	Eurasia	pbdb_215273
Semantor	5.333	2.588	Eurasia	pbdb_44866
Semigenetta	15.97	7.246	Eurasia	pbdb_31775
Semigenetta	15.97	13.65	Eurasia	pbdb_32072
Semigenetta	15.97	11.62	Eurasia	pbdb_32191
Semigenetta	15.97	13.82	Eurasia	pbdb_35441
Semigenetta	11.62	7.246	Eurasia	pbdb_39709
Semigenetta	20.44	15.97	Eurasia	pbdb_39714
Semigenetta	20.44	15.97	Eurasia	pbdb_43400
Semigenetta	20.44	15.97	Eurasia	pbdb_40031
Semigenetta	12.75	11.1	Eurasia	pbdb_49421
Semigenetta	16.9	15.97	Eurasia	pbdb_69116
Semigenetta	16.9	15.97	Eurasia	pbdb_71873
Semigenetta	20.44	13.82	Eurasia	pbdb_48126
Semigenetta	11.1	9.7	Eurasia	pbdb_75481
Semigenetta	15.97	13.65	Eurasia	pbdb_175727
Semigenetta	20	15.97	Eurasia	pbdb_142146
Semigenetta	15.97	7.246	Eurasia	pbdb_142149
Semigenetta	15.97	13.82	Eurasia	pbdb_90354
Semigenetta	23.03	5.333	Eurasia	pbdb_200296
Semigenetta	11.62	7.246	Eurasia	pbdb_206345
Shandgolictis	33.9	28.4	Eurasia	pbdb_53979
Shandgolictis	33.9	28.4	Eurasia	pbdb_182131
Shandgolictis	28.4	23.03	Eurasia	pbdb_75588
Shandgolictis	33.9	28.4	Eurasia	pbdb_201185
Siamogale	11.1	4.9	Eurasia	pbdb_183982
Simamphicyon	41.3	38	Eurasia	pbdb_12840
Simamphicyon	41.3	38	Eurasia	pbdb_31736
Simamphicyon	37.2	33.9	Eurasia	pbdb_195854
Simocyon	10.3	4.9	NAmerica	pbdb_19015
Simocyon	10.3	4.9	NAmerica	pbdb_19034
Simocyon	11.608	5.333	Eurasia	pbdb_36143
Simocyon	9.7	8.7	Eurasia	pbdb_78514
Simocyon	11.1	9.7	Eurasia	pbdb_75481
Simocyon	8.7	5.333	Eurasia	pbdb_202213
Sivaonyx	11.62	7.246	Eurasia	pbdb_11798
Sivaonyx	8.7	5.333	Eurasia	pbdb_44219
Sivaonyx	11.608	5.333	Eurasia	pbdb_56563
Sivaonyx	11.62	7.246	Eurasia	pbdb_92064
Sivaonyx	11.62	7.246	Eurasia	pbdb_92065
Sivaonyx	11.608	5.333	Eurasia	pbdb_92069
Sivaonyx	8.7	5.333	Eurasia	pbdb_35341
Smilodon	4.9	1.8	NAmerica	pbdb_19746
Smilodon	4.9	1.8	NAmerica	pbdb_19749
Smilodon	4.9	1.8	NAmerica	pbdb_19752
Smilodon	2.588	1.806	NAmerica	pbdb_19758
Smilodon	4.9	1.8	NAmerica	pbdb_19942
Smilodon	4.9	1.8	NAmerica	pbdb_19960
Smilodon	1.8	0.3	NAmerica	pbdb_20124
Smilodon	1.8	0.3	NAmerica	pbdb_20272
Smilodon	1.8	0.3	NAmerica	pbdb_20283
Smilodon	2.588	0.0117	NAmerica	pbdb_20285
Smilodon	1.8	0.3	NAmerica	pbdb_20286
Smilodon	1.8	0.3	NAmerica	pbdb_20290
Smilodon	1.8	0.3	NAmerica	pbdb_20299
Smilodon	1.8	0.3	NAmerica	pbdb_20302
Smilodon	1.8	0.3	NAmerica	pbdb_20334
Smilodon	1.8	0.3	NAmerica	pbdb_20351
Smilodon	1.8	0.3	NAmerica	pbdb_20354
Smilodon	1.8	0.3	NAmerica	pbdb_20375
Smilodon	1.8	0.3	NAmerica	pbdb_20385
Smilodon	1.8	0.3	NAmerica	pbdb_20390
Smilodon	1.8	0.3	NAmerica	pbdb_20400
Smilodon	1.8	0.3	NAmerica	pbdb_20415
Smilodon	1.8	0.3	NAmerica	pbdb_20454
Smilodon	1.8	0.3	NAmerica	pbdb_20479
Smilodon	1.8	0.3	NAmerica	pbdb_20558
Smilodon	0.126	0.0117	NAmerica	pbdb_20569
Smilodon	0.126	0.0117	NAmerica	pbdb_20600
Smilodon	0.126	0.0117	NAmerica	pbdb_20608
Smilodon	0.126	0.0117	NAmerica	pbdb_20611
Smilodon	0.126	0.0117	NAmerica	pbdb_20638
Smilodon	0.126	0.0117	NAmerica	pbdb_20639
Smilodon	0.126	0.0117	NAmerica	pbdb_20641
Smilodon	0.126	0.0117	NAmerica	pbdb_63424
Smilodon	0.126	0	NAmerica	pbdb_63429
Smilodon	0.3	0.012	NAmerica	pbdb_70136
Smilodon	0.126	0.0117	NAmerica	pbdb_71345
Smilodon	0.3	0.012	NAmerica	pbdb_79757
Smilodon	0.126	0.0117	NAmerica	pbdb_20584
Smilodon	2.588	0.0117	NAmerica	pbdb_90752
Smilodon	0.126	0.0117	NAmerica	pbdb_93103
Smilodon	1.8	0.3	NAmerica	pbdb_79919
Smilodon	0.126	0.0117	NAmerica	pbdb_93246
Smilodon	0.126	0	NAmerica	pbdb_93326
Smilodon	2.588	0.781	NAmerica	pbdb_98313
Smilodon	0.126	0.0117	NAmerica	pbdb_125085
Smilodon	0.126	0.0117	NAmerica	pbdb_125085
Smilodon	2.588	0.0117	NAmerica	pbdb_123875
Smilodon	2.588	0.0117	NAmerica	pbdb_123875
Smilodon	0.126	0.0117	NAmerica	pbdb_152904
Smilodon	0.126	0.0117	NAmerica	pbdb_154722
Smilodon	0.126	0.0117	NAmerica	pbdb_154771
Smilodon	0.126	0.0117	NAmerica	pbdb_74292
Smilodon	0.126	0.0117	NAmerica	pbdb_154805
Smilodon	0.126	0.0117	NAmerica	pbdb_155409
Smilodon	2.588	0.0117	NAmerica	pbdb_188670
Smilodon	0.126	0.0117	NAmerica	pbdb_190752
Smilodon	0.126	0.0117	NAmerica	pbdb_85142
Smilodon	2.588	0.0117	NAmerica	pbdb_207484
Smilodon	0.3	0.012	NAmerica	pbdb_209720
Smilodon	0.126	0.0117	NAmerica	pbdb_212361
Smilodon	0.126	0.0117	NAmerica	pbdb_212364
Sminthosinis	10.3	4.9	NAmerica	pbdb_18359
Sminthosinis	4.9	1.8	NAmerica	pbdb_19808
Sminthosinis	4.9	1.8	NAmerica	pbdb_19900
Spilogale	3.6	2.588	NAmerica	pbdb_19703
Spilogale	4.9	1.8	NAmerica	pbdb_19927
Spilogale	4.9	1.8	NAmerica	pbdb_19934
Spilogale	4.9	1.8	NAmerica	pbdb_20032
Spilogale	4.9	1.8	NAmerica	pbdb_20060
Spilogale	4.9	1.8	NAmerica	pbdb_20060
Spilogale	4.9	1.8	NAmerica	pbdb_20062
Spilogale	1.8	0.3	NAmerica	pbdb_20124
Spilogale	1.8	0.3	NAmerica	pbdb_20150
Spilogale	1.8	0.3	NAmerica	pbdb_20164
Spilogale	1.8	0.3	NAmerica	pbdb_20282
Spilogale	1.8	0.3	NAmerica	pbdb_20289
Spilogale	1.8	0.3	NAmerica	pbdb_20290
Spilogale	1.8	0.3	NAmerica	pbdb_20295
Spilogale	1.8	0.3	NAmerica	pbdb_20302
Spilogale	4.9	1.8	NAmerica	pbdb_20303
Spilogale	2.588	1.806	NAmerica	pbdb_20384
Spilogale	1.8	0.3	NAmerica	pbdb_20385
Spilogale	0.3	0.012	NAmerica	pbdb_20440
Spilogale	0.3	0.012	NAmerica	pbdb_20491
Spilogale	1.8	0.3	NAmerica	pbdb_20506
Spilogale	0.126	0.0117	NAmerica	pbdb_20595
Spilogale	0.126	0.0117	NAmerica	pbdb_20600
Spilogale	0.126	0.0117	NAmerica	pbdb_20605
Spilogale	0.126	0.0117	NAmerica	pbdb_13066
Spilogale	0.0117	0	NAmerica	pbdb_63710
Spilogale	0.126	0.0117	NAmerica	pbdb_71345
Spilogale	0.126	0.0117	NAmerica	pbdb_74954
Spilogale	0.126	0.0117	NAmerica	pbdb_76059
Spilogale	0.126	0.0117	NAmerica	pbdb_76060
Spilogale	0.126	0.0117	NAmerica	pbdb_79581
Spilogale	0.126	0.0117	NAmerica	pbdb_20634
Spilogale	0.126	0.0117	NAmerica	pbdb_93143
Spilogale	0.126	0	NAmerica	pbdb_93291
Spilogale	0.126	0	NAmerica	pbdb_93374
Spilogale	0.126	0.0117	NAmerica	pbdb_93379
Spilogale	0.781	0.126	NAmerica	pbdb_104662
Spilogale	0.126	0	NAmerica	pbdb_104689
Spilogale	0.126	0.0117	NAmerica	pbdb_124089
Spilogale	2.588	0.0117	NAmerica	pbdb_124319
Spilogale	0.126	0.0117	NAmerica	pbdb_154722
Spilogale	0.126	0.0117	NAmerica	pbdb_154771
Spilogale	0.126	0.0117	NAmerica	pbdb_74292
Spilogale	0.126	0.0117	NAmerica	pbdb_154805
Spilogale	0.126	0.0117	NAmerica	pbdb_155393
Spilogale	0.126	0.0117	NAmerica	pbdb_163147
Spilogale	2.588	0.0117	NAmerica	pbdb_85140
Spilogale	0.3	0.012	NAmerica	pbdb_195112
Stenogale	28.1	23.03	Eurasia	pbdb_182805
Stenogale	33.9	23.03	Eurasia	pbdb_60214
Stenogale	28.4	23.03	Eurasia	pbdb_183664
Stenogale	28.4	23.03	Eurasia	pbdb_179146
Stenoplesictis	33.9	28.1	Eurasia	pbdb_65173
Stenoplesictis	33.9	28.4	Eurasia	pbdb_46097
Stenoplesictis	33.9	28.4	Eurasia	pbdb_53978
Stenoplesictis	33.9	28.4	Eurasia	pbdb_174759
Stenoplesictis	33.9	28.4	Eurasia	pbdb_53979
Stenoplesictis	33.9	23.03	Eurasia	pbdb_60214
Stenoplesictis	33.9	28.4	Eurasia	pbdb_36711
Stenoplesictis	33.9	28.4	Eurasia	pbdb_36709
Stenoplesictis	28.1	23.03	Eurasia	pbdb_60281
Stenoplesictis	33.9	23.03	Eurasia	pbdb_36717
Stenoplesictis	28.4	23.03	Eurasia	pbdb_36715
Stenoplesictis	28.4	23.03	Eurasia	pbdb_36712
Stenoplesictis	28.4	23.03	Eurasia	pbdb_36712
Stenoplesictis	28.4	23.03	Eurasia	pbdb_36715
Stenoplesictis	33.9	28.4	Eurasia	pbdb_183377
Stenoplesictis	33.9	23.03	Eurasia	pbdb_60214
Stenoplesictis	33.9	23.03	Eurasia	pbdb_186510
Sthenictis	20.43	15.97	NAmerica	pbdb_18001
Sthenictis	15.97	13.6	NAmerica	pbdb_18004
Sthenictis	10.3	4.9	NAmerica	pbdb_18072
Sthenictis	13.6	10.3	NAmerica	pbdb_18082
Sthenictis	10.3	4.9	NAmerica	pbdb_18086
Sthenictis	13.6	4.9	NAmerica	pbdb_18305
Sthenictis	23.03	5.333	NAmerica	pbdb_18371
Sthenictis	13.6	10.3	NAmerica	pbdb_18463
Sthenictis	13.6	10.3	NAmerica	pbdb_18554
Sthenictis	10.3	4.9	NAmerica	pbdb_18560
Sthenictis	15.97	13.6	NAmerica	pbdb_18759
Sthenictis	15.97	13.6	NAmerica	pbdb_18785
Sthenictis	23.03	5.333	NAmerica	pbdb_18825
Sthenictis	13.6	10.3	NAmerica	pbdb_18831
Sthenictis	13.6	10.3	NAmerica	pbdb_19023
Sthenictis	13.6	10.3	NAmerica	pbdb_19494
Stromeriella	15.97	13.82	Eurasia	pbdb_35441
Stromeriella	22.4	20	Eurasia	pbdb_69606
Stromeriella	20.44	15.97	Eurasia	pbdb_48069
Sunkahetanka	30.8	20.43	NAmerica	pbdb_17598
