Genus	Status	Min_Age	Max_Age
Sterna	Extant	0	0.0117
Sterna	Extant	0	0.0117
Sterna	Extant	0	0.0117
Sterna	Extant	0	0.0117
Sterna	Extant	0	0.0117
Sula	Extant	5.333	23.03
Sula	Extant	11.608	23.03
Sula	Extant	13.82	15.97
Sula	Extant	13.82	15.97
Sula	Extant	13.6	15.97
Sula	Extant	13.6	15.97
Sula	Extant	11.608	15.97
Sula	Extant	7.3	7.5
Sula	Extant	7.246	11.62
Sula	Extant	7.3	7.6
Sula	Extant	7.246	11.62
Sula	Extant	7.246	11.62
Sula	Extant	7.246	11.62
Sula	Extant	5.47	6.35
Sula	Extant	5.333	7.246
Sula	Extant	5.333	7.246
Sula	Extant	5.333	7.246
Sula	Extant	5.333	7.246
Sula	Extant	3.6	5.333
Sula	Extant	1.8	4.9
Sula	Extant	1.8	4.9
Sula	Extant	1.8	4.9
Sula	Extant	1.8	4.9
Sula	Extant	1.8	4.9
Sula	Extant	0.0117	2.588
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Sula	Extant	0	0.0117
Synthliboramphus	Extant	3.6	5.333
Synthliboramphus	Extant	1.8	4.9
Synthliboramphus	Extant	1.8	4.9
Synthliboramphus	Extant	1.8	4.9
Synthliboramphus	Extant	1.8	4.9
Synthliboramphus	Extant	1.8	4.9
Synthliboramphus	Extant	2.588	3.6
Synthliboramphus	Extant	0.0117	2.588
Synthliboramphus	Extant	0.0117	2.588
Synthliboramphus	Extant	0.0117	2.588
Synthliboramphus	Extant	0.0117	2.588
Synthliboramphus	Extant	0.0117	2.588
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0.0117	0.126
Synthliboramphus	Extant	0	0.0117
Synthliboramphus	Extant	0	0.0117
Synthliboramphus	Extant	0	0.0117
Uria	Extant	7.3	7.6
Uria	Extant	3.6	5.333
Uria	Extant	3.6	5.333
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.0117	2.588
Uria	Extant	0.3	1.8
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0.0117	0.126
Uria	Extant	0	0.0117
Uria	Extant	0	0.0117
Uria	Extant	0	0.0117
Uria	Extant	0	0.0117
Xema	Extant	0.0117	2.588
Anthropornis	Extinct	41.3	56
Anthropornis	Extinct	47.8	56
Anthropornis	Extinct	47.8	56
Anthropornis	Extinct	38	47.8
Anthropornis	Extinct	38	47.8
Anthropornis	Extinct	38	41.3
Anthropornis	Extinct	38	41.3
Anthropornis	Extinct	33.9	38
Anthropornis	Extinct	33.9	38
Anthropornis	Extinct	33.9	38
Anthropornis	Extinct	33.9	38
Anthropornis	Extinct	33.9	38
Anthropornis	Extinct	33.9	38
Anthropornis	Extinct	15.97	28.4
Anthropornis	Extinct	15.97	28.4
Archaeospheniscus	Extinct	41.3	56
Archaeospheniscus	Extinct	47.8	56
Archaeospheniscus	Extinct	33.9	38
Archaeospheniscus	Extinct	33.9	38
Archaeospheniscus	Extinct	15.97	28.4
Archaeospheniscus	Extinct	23.03	28.1
Archaeospheniscus	Extinct	25.2	27.3
Archaeospheniscus	Extinct	25.2	27.3
Arthrodytes	Extinct	15.97	23.03
Arthrodytes	Extinct	15.97	20.44
Borvocarbo	Extinct	23.03	28.4
Cerorhinca	Extinct	7.3	7.6
Cerorhinca	Extinct	5.333	11.608
Cerorhinca	Extinct	5.333	7.246
Cerorhinca	Extinct	3.9	4.9
Cerorhinca	Extinct	3.6	5.333
Cerorhinca	Extinct	1.8	4.9
Cerorhinca	Extinct	1.8	4.9
Cerorhinca	Extinct	1.8	4.9
Cerorhinca	Extinct	2.588	3.6
Cerorhinca	Extinct	2.588	3.6
Cerorhinca	Extinct	0.0117	0.126
Cerorhinca	Extinct	0	0.0117
Cerorhinca	Extinct	0	0.0117
Dasornis	Extinct	59.2	61.6
Dasornis	Extinct	56	59.2
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Dasornis	Extinct	47.8	56
Diomedeoides	Extinct	28.4	33.9
Diomedeoides	Extinct	28.1	33.9
Diomedeoides	Extinct	28.1	33.9
Diomedeoides	Extinct	23.03	28.4
Empheresula	Extinct	23.03	28.1
Empheresula	Extinct	20.44	23.03
Empheresula	Extinct	11.1	12.75
Kairuku	Extinct	36	37.2
Kairuku	Extinct	23.03	28.1
Kairuku	Extinct	25.2	27.3
Kairuku	Extinct	25.2	27.3
Kairuku	Extinct	25.2	27.3
Kairuku	Extinct	25.2	27.3
Kairuku	Extinct	25.2	27.3
Kairuku	Extinct	25.2	27.3
Mancalla	Extinct	5.333	7.246
Mancalla	Extinct	5.333	7.246
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	2.588	5.333
Mancalla	Extinct	0.781	5.333
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	2.588	5.333
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	3.6	5.333
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	1.8	4.9
Mancalla	Extinct	2.588	3.6
Mancalla	Extinct	2.588	3.6
Mancalla	Extinct	2.588	3.6
Mancalla	Extinct	2.588	3.6
Mancalla	Extinct	1.806	2.588
Mancalla	Extinct	0.012	0.3
Mancalla	Extinct	0.0117	0.126
Microsula	Extinct	15.97	20.44
Microsula	Extinct	13.65	15.97
Microsula	Extinct	5.333	11.608
Miocepphus	Extinct	20.44	23.03
Miocepphus	Extinct	15.97	20.44
Miocepphus	Extinct	15.97	20.44
Miocepphus	Extinct	13.82	15.97
Miocepphus	Extinct	13.82	15.97
Miocepphus	Extinct	13.82	15.97
Miocepphus	Extinct	13.82	15.97
Miocepphus	Extinct	13.82	15.97
Miocepphus	Extinct	13.82	15.97
Miocepphus	Extinct	11.62	13.82
Miocepphus	Extinct	11.62	13.82
Miocepphus	Extinct	11.62	13.82
Miocepphus	Extinct	11.62	13.82
Miocepphus	Extinct	5.333	11.608
Miocepphus	Extinct	5.333	7.246
Miocepphus	Extinct	3.9	4.9
Palaeospheniscus	Extinct	13.82	28.4
Palaeospheniscus	Extinct	15.97	23.03
Palaeospheniscus	Extinct	15.97	23.03
Palaeospheniscus	Extinct	15.97	23.03
Palaeospheniscus	Extinct	20.44	23.03
Palaeospheniscus	Extinct	15.97	23.03
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	18.2	19.8
Palaeospheniscus	Extinct	11.608	15.97
Palaeospheniscus	Extinct	3.6	5.333
Pelagodroma	Extinct	2.588	5.333
Pelagodroma	Extinct	0.0117	2.588
Pelagodroma	Extinct	0.0117	2.588
Pelagodroma	Extinct	0.0117	2.588
Pelagodroma	Extinct	0	0.0117
Pelagodroma	Extinct	0	0.0117
Pelagodroma	Extinct	0	0.0117
Pelagornis	Extinct	15.97	28.4
Pelagornis	Extinct	25	28
Pelagornis	Extinct	15.97	23.03
Pelagornis	Extinct	5.333	23.03
Pelagornis	Extinct	5.333	23.03
Pelagornis	Extinct	15.97	20.44
Pelagornis	Extinct	15.1	16.4
Pelagornis	Extinct	15.97	20.44
Pelagornis	Extinct	13.82	15.97
Pelagornis	Extinct	13.82	15.97
Pelagornis	Extinct	11.608	15.97
Pelagornis	Extinct	11.608	15.97
Pelagornis	Extinct	11.608	15.97
Pelagornis	Extinct	11.62	13.82
Pelagornis	Extinct	11.62	13.82
Pelagornis	Extinct	11.608	12.7
Pelagornis	Extinct	7.3	7.5
Pelagornis	Extinct	7.246	11.62
Pelagornis	Extinct	5.333	11.62
Pelagornis	Extinct	5.333	11.608
Pelagornis	Extinct	5.47	6.35
Pelagornis	Extinct	3.6	7.246
Pelagornis	Extinct	5.333	7.246
Pelagornis	Extinct	5.333	7.246
Pelagornis	Extinct	3.9	4.9
Pelagornis	Extinct	3.9	4.9
Pelagornis	Extinct	2.588	3.6
Pelagornis	Extinct	2.588	3.6
Pelagornis	Extinct	1.806	2.588
Praemancalla	Extinct	11.62	13.82
Praemancalla	Extinct	7.246	11.62
Praemancalla	Extinct	5.333	11.608
Praemancalla	Extinct	3.6	5.333
Pseudaptenodytes	Extinct	5.333	7.246
Pseudaptenodytes	Extinct	5.333	7.246
Pseudaptenodytes	Extinct	5.333	7.246
Anthropodyptes	Extinct	15.97	23.03
Apterodytes	Extinct	15.97	23.03
Bulweria	Extant	0.0117	2.588
Bulweria	Extant	0.0117	2.588
Bulweria	Extant	0.0117	2.588
Bulweria	Extant	0	0.0117
Caspiodontornis	Extinct	23.03	28.1
Cladornis	Extinct	23.03	33.9
Crossvallia	Extinct	55.8	58.7
Cyphornis	Extinct	23.03	33.9
Dege	Extinct	5.333	11.608
Dege	Extinct	3.6	5.333
Dege	Extinct	3.6	5.333
Dege	Extinct	3.6	5.333
Duntroonornis	Extinct	25.2	27.3
Eopuffinus	Extinct	55.8	58.7
Eostega	Extinct	41.3	47.8
Eretiscus	Extinct	20.44	23.03
Eretiscus	Extinct	17.5	21
Eretiscus	Extinct	15.97	20.44
Eudyptula	Extant	0.0117	0.126
Eudyptula	Extant	0.0117	0.126
Eudyptula	Extant	0.0117	0.126
Eudyptula	Extant	0	0.0117
Fregata	Extant	0	0.0117
Fregata	Extant	0	0.0117
Fregata	Extant	0	0.0117
Fregata	Extant	0	0.0117
Fregata	Extant	0	0.0117
Gigantornis	Extinct	38	41.3
Heliadornis	Extinct	13.82	15.97
Icadyptes	Extant	33.9	38
Ichthyopteryx	Extinct	33.9	38
Ichtyopteryx	Extinct	38	41.3
Inguza	Extinct	5.333	11.608
Inguza	Extinct	3.6	5.333
Inguza	Extinct	3.6	5.333
Inguza	Extinct	3.6	5.333
Inkayacu	Extinct	35.7	37.2
Kaiika	Extinct	49.5	55.8
Korora	Extinct	21.7	25.2
Leucocarbo	Extinct	0.0117	0.126
Leucocarbo	Extinct	0.0117	0.126
Limnofregata	Extinct	50.3	55.8
Limnofregata	Extinct	50.3	55.8
Liptornis	Extinct	11.608	15.97
Lithoptila	Extinct	56	59.2
Lutetodontopteryx	Extinct	41.3	47.8
Macrodontopteryx	Extinct	47.8	56
Madrynornis	Extinct	7.246	11.62
Marambiornis	Extinct	38	47.8
Marambiornis	Extinct	33.9	38
Marambiornis	Extinct	33.9	38
Marplesornis	Extinct	1.63	2.4
Masillastega	Extinct	40.4	48.6
Megadyptes	Extant	0.0117	0.126
Megadyptes	Extant	0.0117	0.126
Megadyptes	Extant	0	0.0117
Mesetaornis	Extinct	38	47.8
Miomancalla	Extinct	3.6	7.246
Miomancalla	Extinct	5.333	7.246
Miomancalla	Extinct	5.333	7.246
Miomancalla	Extinct	3.6	5.333
Miosula	Extinct	7.3	7.6
Nucleornis	Extinct	3.6	5.333
Orthopteryx	Extinct	33.9	38
Pachydyptes	Extinct	33.9	38
Pachydyptes	Extinct	34.3	36
Pachydyptes	Extinct	34.3	36
Paleosula	Extinct	11.608	15.97
Paleosula	Extinct	10.3	13.6
Paractiornis	Extinct	20.43	24.8
Paraptenodytes	Extinct	15.97	23.03
Paraptenodytes	Extinct	15.97	23.03
Paraptenodytes	Extinct	15.97	23.03
Paraptenodytes	Extinct	15.97	23.03
Paraptenodytes	Extinct	20.44	23.03
Paraptenodytes	Extinct	18.2	19.8
Paraptenodytes	Extinct	18.2	19.8
Paraptenodytes	Extinct	11.608	15.97
Perudyptes	Extant	41.3	47.8
Phaethusavis	Extinct	47.8	56
Pinguinus	Extinct	3.9	4.9
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.0117	2.588
Pinguinus	Extinct	0.126	0.781
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0.0117	0.126
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Pinguinus	Extinct	0	0.0117
Platydyptes	Extinct	34.3	36
Platydyptes	Extinct	25.2	27.3
Platydyptes	Extinct	21.7	27.3
Platydyptes	Extinct	21.7	25.2
Plotornis	Extinct	15.97	23.03
Plotus	Extant	0.0117	0.126
Prophalacrocorax	Extinct	28.4	33.9
Protopelicanus	Extinct	33.9	38
Protoplotus	Extinct	33.9	66
Pseudocepphus	Extinct	13.82	15.97
Pseudodontornis	Extinct	48.6	58.7
Pseudospheniscus	Extinct	15.97	23.03
Pterodromoides	Extinct	3.6	11.608
Pterodromoides	Extinct	3.9	4.9
Pterodromoides	Extinct	2.588	5.333
Ramphastosula	Extinct	5.47	6.35
Ramphastosula	Extinct	5.47	6.35
Rupelornis	Extinct	11.608	15.97
Sarmatosula	Extinct	11.62	13.82
Stictocarbo	Extinct	1.8	4.9
Stictocarbo	Extinct	1.8	4.9
Stictocarbo	Extinct	1.8	4.9
Stictocarbo	Extinct	0.0117	0.126
Stictocarbo	Extinct	0.0117	0.126
Stictocarbo	Extinct	0.0117	0.126
Tasidyptes	Extinct	0.00076	0.00076
Tereingaornis	Extinct	3	3.6
Tereingaornis	Extinct	3	3.6
Thalassarche	Extinct	0.0117	0.126
Tonniornis	Extinct	33.9	38
Tonniornis	Extinct	33.9	38
Treleudytes	Extinct	18.2	19.8
Tympanonesiotes	Extinct	15.97	23.03
Waimanu	Extinct	59.2	61.6
Waimanu	Extinct	59.2	61.6
Waimanu	Extinct	55.8	58.7
Waimanu	Extinct	55.8	58.7
Wimanornis	Extinct	33.9	38
Wimanornis	Extinct	33.9	38
Aetobatus	Extant	55.8	58.7
Aetobatus	Extant	55.8	58.7
Aetobatus	Extant	33.9	56
Aetobatus	Extant	47.8	56
Aetobatus	Extant	47.8	56
Aetobatus	Extant	37.2	55.8
Aetobatus	Extant	37.2	55.8
Aetobatus	Extant	50.3	55.8
Aetobatus	Extant	46.2	50.3
Aetobatus	Extant	37.2	48.6
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	41.3	47.8
Aetobatus	Extant	38	47.8
Aetobatus	Extant	38	41.3
Aetobatus	Extant	38	41.3
Aetobatus	Extant	33.9	41.3
Aetobatus	Extant	33.9	41.3
Aetobatus	Extant	38	41.3
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	38
Aetobatus	Extant	33.9	37.2
Aetobatus	Extant	33.9	37.2
Aetobatus	Extant	33.9	37.2
Aetobatus	Extant	33.9	37.2
Aetobatus	Extant	28.4	33.9
Aetobatus	Extant	28.4	33.9
Aetobatus	Extant	5.333	23.03
Aetobatus	Extant	5.333	23.03
Aetobatus	Extant	15.97	23.03
Aetobatus	Extant	15.97	23.03
Aetobatus	Extant	15.97	23.03
Aetobatus	Extant	15.97	23.03
Aetobatus	Extant	15.97	23.03
Aetobatus	Extant	15.97	23.03
Aetobatus	Extant	5.333	23.03
Aetobatus	Extant	15.97	20.44
Aetobatus	Extant	15.97	20.44
Aetobatus	Extant	15.97	20.44
Aetobatus	Extant	15.97	20.44
Aetobatus	Extant	15.97	20.44
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	11.608	15.97
Aetobatus	Extant	13.65	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	13.82	15.97
Aetobatus	Extant	11.608	15.97
Aetobatus	Extant	11.62	15.97
Aetobatus	Extant	11.62	15.97
Aetobatus	Extant	11.608	15.97
Aetobatus	Extant	11.608	15.97
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	11.62	13.82
Aetobatus	Extant	12.7	13.65
Aetobatus	Extant	12.7	13.65
Aetobatus	Extant	12.7	13.65
Aetobatus	Extant	12.7	13.65
Aetobatus	Extant	11.5	11.5
Aetobatus	Extant	7.246	11.62
Aetobatus	Extant	7.246	11.62
Aetobatus	Extant	10.5	10.5
Aetobatus	Extant	5.333	11.608
Aetobatus	Extant	5.333	11.608
Aetobatus	Extant	5.333	11.608
Aetobatus	Extant	4.9	10.3
Aetobatus	Extant	4.9	7.246
Aetobatus	Extant	4.9	7.246
Aetobatus	Extant	5.333	7.246
Aetobatus	Extant	3.9	4.9
Aetobatus	Extant	3.6	5.333
Aetobatus	Extant	3.6	5.333
Aetobatus	Extant	2.588	5.333
Aetobatus	Extant	0.0117	0.126
Aetobatus	Extant	0.0117	0.126
Aetobatus	Extant	0.0117	0.126
Aetomylaeus	Extant	50.3	55.8
Aetomylaeus	Extant	13.82	15.97
Alopias	Extant	47.8	56
Alopias	Extant	33.9	48.6
Alopias	Extant	41.3	47.8
Alopias	Extant	41.3	47.8
Alopias	Extant	38	47.8
Alopias	Extant	38	41.3
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	38
Alopias	Extant	33.9	37.2
Alopias	Extant	28.4	33.9
Alopias	Extant	23.03	33.9
Alopias	Extant	23.03	28.1
Alopias	Extant	20.44	23.03
Alopias	Extant	20.44	23.03
Alopias	Extant	20.44	23.03
Alopias	Extant	2.588	23.03
Alopias	Extant	15.97	23.03
Alopias	Extant	15.97	23.03
Alopias	Extant	20.44	23.03
Alopias	Extant	20.44	23.03
Alopias	Extant	20.44	23.03
Alopias	Extant	15.97	20.44
Alopias	Extant	15.97	20.44
Alopias	Extant	15.97	20.44
Alopias	Extant	15.97	20.44
Alopias	Extant	11.62	15.97
Alopias	Extant	11.608	15.97
Alopias	Extant	13.82	15.97
Alopias	Extant	11.608	15.97
Alopias	Extant	11.608	15.97
Alopias	Extant	11.608	15.97
Alopias	Extant	11.608	15.97
Alopias	Extant	13.82	15.97
Alopias	Extant	11.62	13.82
Alopias	Extant	11.62	13.82
Alopias	Extant	7.246	13.82
Alopias	Extant	11.62	13.82
Alopias	Extant	11.62	13.82
Alopias	Extant	11.62	13.82
Alopias	Extant	7.246	11.62
Alopias	Extant	5.333	11.608
Alopias	Extant	3.9	4.9
Alopias	Extant	3.6	5.333
Alopias	Extant	3.6	5.333
Anoxypristis	Extant	50.3	55.8
Anoxypristis	Extant	50.3	55.8
Anoxypristis	Extant	37.2	48.6
Anoxypristis	Extant	41.3	47.8
Anoxypristis	Extant	41.3	47.8
Anoxypristis	Extant	41.3	47.8
Anoxypristis	Extant	41.3	47.8
Anoxypristis	Extant	38	47.8
Anoxypristis	Extant	38	47.8
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	38
Anoxypristis	Extant	33.9	37.2
Anoxypristis	Extant	4.9	7.246
Anoxypristis	Extant	5.333	7.246
Anoxypristis	Extant	3.6	5.333
Aprionodon	Extant	37.2	48.6
Aprionodon	Extant	37.2	48.6
Aprionodon	Extant	41.3	47.8
Aprionodon	Extant	38	41.3
Aprionodon	Extant	33.9	38
Aprionodon	Extant	33.9	38
Aprionodon	Extant	33.9	37.2
Aprionodon	Extant	33.9	37.2
Aprionodon	Extant	11.608	23.03
Aprionodon	Extant	15.97	23.03
Aprionodon	Extant	13.82	15.97
Aprionodon	Extant	5.333	11.608
Aprionodon	Extant	3.6	5.333
Brachaelurus	Extant	33.9	38
Callorhynchus	Extant	5.333	7.246
Callorhynchus	Extant	3	3.6
Callorhynchus	Extant	3	3.6
Carcharhinus	Extant	33.9	56
Carcharhinus	Extant	33.9	56
