age	sealevel
12.558	15.6
12.56	7.59999999999999
12.562	7.40000000000001
12.564	7.2
12.566	6
12.568	15.6
12.57	10.8
12.572	12
12.574	15.2
12.576	11
12.578	6.8
12.58	9.60000000000001
12.582	14
12.584	11.6
12.586	16
12.588	18.4
12.59	11.6
12.592	4.8
12.594	16
12.596	16.4
12.598	19.6
12.6	16.4
12.602	18.4
12.604	13.2
12.606	8.00000000000001
12.608	12
12.61	12.8
12.612	14.2
12.614	15.6
12.616	16
12.618	11.6
12.62	9.60000000000001
12.622	15.6
12.624	14.8
12.626	14.4
12.628	14
12.63	12.8
12.632	11.6
12.634	14
12.636	10.4
12.638	8.80000000000001
12.64	10.2
12.642	11.6
12.644	12.4
12.646	10.4
12.648	16.8
12.65	8.4
12.652	13.2
12.654	16.4
12.656	19.6
12.658	16.8
12.66	7.2
12.662	10
12.664	10
12.666	16.8
12.668	15.4
12.67	14
12.672	9.60000000000001
12.674	12.8
12.676	17.6
12.678	14.8
12.68	14
12.682	16.2
12.684	18.4
12.686	29.6
12.688	24.4
12.69	19.2
12.692	14
12.694	12.6
12.696	11.2
12.698	10.8
12.7	8.4
12.702	6
12.704	12.8
12.706	11.2
12.708	9.60000000000001
12.71	17.6
12.712	12.8
12.714	17.4
12.716	15.52
12.718	13.6
12.72	6.40000000000001
12.722	3.2
12.724	16.6
12.726	13.6
12.728	13.68
12.73	13.8
12.732	8.4
12.734	12
12.736	12.8
12.738	12.08
12.74	11.4
12.742	15.28
12.744	19.2
12.746	12.4
12.748	13.2
12.75	21.6
12.752	6.40000000000001
12.754	10.4
12.756	10
12.758	13.6
12.76	18
12.762	6.8
12.764	11.2
12.766	15.6
12.768	14.4
12.77	9.60000000000001
12.772	9.60000000000001
12.774	6.6
12.776	12.8
12.778	4.8
12.78	10
12.782	11.6
12.784	14.8
12.786	15.6
12.788	14
12.79	16
12.792	15.2
12.794	10.4
12.796	13.2
12.798	13.6
12.8	16
12.802	10.68
12.804	17.2
12.806	7.2
12.808	10.4
12.81	15.4
12.812	17.4
12.814	14.8
12.816	22.4
12.818	18
12.82	18.4
12.822	17.6
12.824	11.6
12.826	13.2
12.828	12
12.83	10.8
12.832	13
12.834	4.39999999999999
12.836	17
12.838	9.2
12.84	12.4
12.842	12.4
12.844	8.4
12.846	6.8
12.848	11.8
12.85	10.8
12.852	10.4
12.854	18
12.856	14.8
12.858	21.8
12.86	21.2
12.862	20.6
12.864	9.2
12.866	11.08
12.868	12.92
12.87	14.8
12.872	9.39999999999999
12.874	4
12.876	5.2
12.878	6.40000000000001
12.88	8.80000000000001
12.882	11.2
12.884	11.6
12.886	12
12.888	8.59999999999999
12.89	5.2
12.892	3.4
12.894	1.6
12.896	2.68000000000001
12.898	3.72
12.9	4.8
12.902	6
12.904	8.59999999999999
12.906	11.2
12.908	11.48
12.91	11.72
12.912	12
12.914	12.8
12.916	12.2
12.918	11.6
12.92	13.08
12.922	14.52
12.924	16
12.926	16.4
12.928	16.8
12.93	18.8
12.932	20.8
12.934	17.4
12.936	14
12.938	12
12.94	10
12.942	10.4
12.944	5.60000000000001
12.946	11.4
12.948	17.2
12.95	18.4
12.952	19.6
12.954	16
12.956	10.8
12.958	11.08
12.96	11.32
12.962	11.6
12.964	16
12.966	15.4
12.968	14.8
12.97	22.4
12.972	19.4
12.974	16.4
12.976	12.6
12.978	8.80000000000001
12.98	5.2
12.982	11.6
12.984	11.6
12.986	8.4
12.988	5.2
12.99	1.99999999999999
12.992	4.8
12.994	1.40000000000001
12.996	-3.63636363636362
12.998	1.6
13	3.48
13.002	5.32
13.004	7.2
13.006	7.2
13.008	11.8
13.01	16.4
13.012	14.8
13.014	10.8
13.016	11.8
13.018	12.8
13.02	11.6
13.022	10
13.024	11.2
13.026	9.2
13.028	7.2
13.03	8.00000000000001
13.032	13.6
13.034	16.8
13.036	12.8
13.038	10.8
13.04	11.2
13.042	13
13.044	14.8
13.046	23.4
13.048	30
13.05	27.2
13.052	22.2
13.054	17.2
13.056	17.6
13.058	10.8
13.06	9.39999999999999
13.062	12.4
13.064	7.59999999999999
13.066	7.8
13.068	8.00000000000001
13.07	11.2
13.072	9.60000000000001
13.074	21.6
13.076	15.2
13.078	16.6
13.08	18
13.082	13.6
13.084	16.8
13.086	22.4
13.088	12.4
13.09	28.8
13.092	12.4
13.094	15.2
13.096	20
13.098	20.4
13.1	23.6
13.102	33.2
13.104	28
13.106	25.2
13.108	22.4
13.11	23.4
13.112	24.4
13.114	21.2
13.116	22.8
13.118	26.6
13.12	30.4
13.122	25.8
13.124	21.2
13.126	22.8
13.128	22.4
13.13	21.8
13.132	21.2
13.134	21
13.136	20.8
13.138	31.2
13.14	38
13.142	36.92
13.144	35.88
13.146	34.8
13.148	34.8
13.15	34.8
13.152	24.8
13.154	21.6
13.156	18.4
13.158	15
13.16	11.6
13.162	13
13.164	14.4
13.166	14.4
13.168	13.6
13.17	12.8
13.172	12.8
13.174	12.8
13.176	12.8
13.178	19.2
13.18	19.2
13.182	19.2
13.184	20.4
13.186	21.6
13.188	19.8
13.19	18
13.192	21.6
13.194	25.2
13.196	23
13.198	20.8
13.2	23.8
13.202	26.8
13.204	22.4
13.206	25
13.208	27.6
13.21	27.72
13.212	27.88
13.214	28
13.216	31.6
13.218	35.2
13.22	26.4
13.222	23.2
13.224	23.2
13.226	23.2
13.228	23.2
13.23	23.6
13.232	12.4
13.234	17.88
13.236	23.32
13.238	28.8
13.24	29.8
13.242	32.08
13.244	34.4
13.246	28.4
13.248	29.2
13.25	30
13.252	31.8
13.254	33.6
13.256	36
13.258	26.8
13.26	15.6
13.262	14.6
13.264	13.6
13.266	17.8
13.268	22
13.27	27.2
13.272	26.8
13.274	26
13.276	25.2
13.278	24.4
13.28	16.4
13.282	24
13.284	23.2
13.286	24.4
13.288	25.6
13.29	22.8
13.292	21.8
13.294	20.8
13.296	18.8
13.298	15.6
13.3	11.6
13.302	11.2
13.304	10.8
13.306	12
13.308	14.12
13.31	16.2
13.312	15.08
13.314	14
13.316	16.8
13.318	15.4
13.32	14
13.322	12.8
13.324	24
13.326	17.2
13.328	17.8
13.33	18.4
13.332	38.4
13.334	32
13.336	25.6
13.338	22.8
13.34	11.6
13.342	10.4
13.344	9.2
13.346	11.4
13.348	13.6
13.35	10
13.352	18.4
13.354	20.8
13.356	23.2
13.358	18.8
13.36	14.4
13.362	24.4
13.364	25.2
13.366	27
13.368	28.8
13.37	31
13.372	33.2
13.374	26.4
13.376	29.6
13.378	27.2
13.38	22.4
13.382	20.6
13.384	18.8
13.386	20.4
13.388	22
13.39	17.2
13.392	18.4
13.394	17.2
13.396	16
13.398	19.2
13.4	19.6
13.402	22
13.404	20.8
13.406	23.6
13.408	27.8
13.41	32
13.412	33.6
13.414	39.2
13.416	31.2
13.418	28.4
13.42	34.2
13.422	31.4
13.424	28.6
13.426	36.4
13.428	36.4
13.43	25
13.432	31.2
13.434	21.2
13.436	19.4
13.438	13.2
13.44	18.68
13.442	9.2
13.444	19.8
13.446	25.6
13.448	24
13.45	16.4
13.452	22.4
13.454	17.72
13.456	14.8
13.458	12.8
13.46	18.4
13.462	18
13.464	13.6
13.466	16.4
13.468	16.92
13.47	21.2
13.472	18.6
13.474	24.4
13.476	24
13.478	24
13.48	25.2
13.482	26
13.484	26
13.486	23.2
13.488	26.2
13.49	26
13.492	27.6
13.494	27.2
13.496	28
13.498	30.8
13.5	28
13.502	33.6
13.504	29.6
13.506	30.6
13.508	29.2
13.51	21.2
13.512	24
13.514	21.8
13.516	19.6
13.518	20
13.52	30.12
13.522	22.8
13.524	36
13.526	38
13.528	32
13.53	45.4
13.532	26.2
13.534	37.2
13.536	41.6
13.538	41
13.54	41.4
13.542	41.8
13.544	41.2
13.546	39.4
13.548	24
13.55	20.8
13.552	21.2
13.554	16.4
13.556	26.8
13.558	19.6
13.56	21.6
13.562	24.28
13.564	27
13.566	22.4
13.568	17.8
13.57	11.2
13.572	23.6
13.574	9.60000000000001
13.576	18.4
13.578	13.6
13.58	13.8
13.582	24.8
13.584	17.6
13.586	28.6
13.588	25.2
13.59	32
13.592	34.4
13.594	36.8
13.596	28
13.598	24.4
13.6	19.2
13.602	14.4
13.604	24.2
13.606	22.28
13.608	20.4
13.61	31.6
13.612	34.4
13.614	28.4
13.616	32.8
13.618	26.6
13.62	20.4
13.622	28
13.624	18.4
13.626	29.2
13.628	35.2
13.63	27.2
13.632	32
13.634	36.8
13.636	36.2
13.638	20.4
13.64	16.8
13.642	17.6
13.644	9.60000000000001
13.646	16.8
13.648	17.6
13.65	14
13.652	18.8
13.654	20.4
13.656	16
13.658	16.4
13.66	15.6
13.662	14.4
13.664	13.6
13.666	16.6
13.668	13.6
13.67	18.4
13.672	17.2
13.674	17.8
13.676	21.6
13.678	18.6
13.68	24.4
13.682	18
13.684	18.8
13.686	19.6
13.688	27.2
13.69	9.8
13.692	13.8
13.694	14.8
13.696	24.4
13.698	32.4
13.7	27.6
13.702	28.4
13.704	25
13.706	27.6
13.708	28
13.71	24.4
13.712	25.8
13.714	26.2
13.716	19
13.718	14.92
13.72	20.2
13.722	21.2
13.724	21.6
13.726	14.88
13.728	16.4
13.73	19.2
13.732	12.6
13.734	18.2
13.736	13.6
13.738	17.8
13.74	17.4
13.742	18.4
13.744	18
13.746	14.8
13.748	18.4
13.75	19.2
13.752	21
13.754	21.4
13.756	15.88
13.758	15.2
13.76	8.59999999999999
13.762	17
13.764	20
13.766	15.8
13.768	16
13.77	15.6
13.772	17.6
13.774	17.4
13.776	26
13.778	13.2
13.78	15
13.782	21
13.784	16.2
13.786	22.6
13.788	23
13.79	25.6
13.792	25.4
13.794	15.8
13.796	24.12
13.798	24.4
13.8	33.2
13.802	24.8
13.804	24
13.806	27.2
13.808	24
13.81	29.4
13.812	37.6
13.814	31.4
13.816	36.4
13.818	34.4
13.82	29.2
13.822	36.8
13.824	42.4
13.826	42.6
13.828	47.2
13.83	41
13.832	33.2
13.834	31.6
13.836	29.88
13.838	26
13.84	24.6
13.842	30.4
13.844	18
13.846	25.8
13.848	33.6
13.85	35.2
13.852	30.4
13.854	37.2
13.856	33.8
13.858	30.4
13.86	40
13.862	40.4
13.864	38.4
13.866	49.6
13.868	46.6
13.87	43.6
13.872	45.6
13.874	54
13.876	52.8
13.878	51.6
13.88	49.6
13.882	44.2
13.884	38.8
13.886	39.6
13.888	37.2
13.89	38.4
13.892	48
13.894	50.4
13.896	52.8
13.898	56.4
13.9	57.08
13.902	57.8
13.904	60.4
13.906	62
13.908	56.8
13.91	53.6
13.912	50.8
13.914	57.2
13.916	51
13.918	61.6
13.92	28.8
13.922	32.6
13.924	36.4
13.926	31.4
13.928	42
13.93	35.2
13.932	31.6
13.934	47.6
13.936	44.4
13.938	53.2
13.94	49.8
13.942	40.4
13.944	49.2
13.946	48.4
13.948	44.4
13.95	41.2
13.952	42.8
13.954	42
13.956	42.2
13.958	31.6
13.96	35.2
13.962	38.8
13.964	29.2
13.966	37.6
13.968	32
13.97	39.6
13.972	40.4
13.974	42
13.976	41.6
13.978	38.4
13.98	41.2
13.982	44
13.984	47.2
13.986	46.72
13.988	46.2
13.99	51.6
13.992	62
13.994	53.6
13.996	54.8
13.998	41.2
14	49.2
14.002	45
14.004	31.6
14.006	36.4
14.008	34
14.01	33
14.012	33
14.014	35.08
14.016	37.2
14.018	34.8
14.02	40.4
14.022	42.2
14.024	31.6
14.026	48
14.028	47.6
14.03	42.4
14.032	41
14.034	38
14.036	18.8
14.038	32.6
14.04	18
14.042	23.6
14.044	25.6
14.046	26.8
14.048	24.8
14.05	33.2
14.052	32.4
14.054	36.8
14.056	30.8
14.058	42.4
14.06	38.6
14.062	41.6
14.064	32
14.066	44
14.068	39.2
14.07	42
14.072	41.2
14.074	40
14.076	38.8
14.078	37.2
14.08	36.4
14.082	37.2
14.084	36.4
14.086	37.2
14.088	28.8
14.09	35.6
14.092	36
14.094	36.8
14.096	35.2
14.098	44
14.1	48
14.102	46.4
14.104	42.4
14.106	48
14.108	53.6
14.11	44.8
14.112	48.8
14.114	48.4
14.116	49.6
14.118	41.2
14.12	46.8
14.122	41.6
14.124	34.4
14.126	34.8
14.128	30.4
14.13	33.2
14.132	25.4
14.134	17.6
14.136	32.4
14.138	28.4
14.14	18.8
14.142	22.8
14.144	18.4
14.146	14
14.148	31.6
14.15	39.6
14.152	38.6
14.154	49.6
14.156	49.6
14.158	45.2
14.16	34.8
14.162	47.2
14.164	38.4
14.166	29.2
14.168	27.6
14.17	38
14.172	38.4
14.174	36.6
14.176	41.2
14.178	37.6
14.18	36.2
14.182	24.8
14.184	28
14.186	31.2
14.188	30
14.19	31.8
14.192	35.2
14.194	32.4
14.196	41.6
14.198	39.6
14.2	37.6
14.202	43.2
14.204	44.4
14.206	34.8
14.208	43
14.21	52.4
14.212	43.2
14.214	43.6
14.216	42
14.218	42
14.22	37.2
14.222	30.8
14.224	38.4
14.226	38.8
14.228	36
14.23	41.6
14.232	38.6
14.234	39.6
14.236	37.6
14.238	41.2
14.24	40.4
14.242	41.6
14.244	36.8
14.246	40.8
14.248	42
14.25	40.4
14.252	31.6
14.254	36
14.256	33.6
14.258	37.2
14.26	38.2
14.262	53.6
14.264	46.2
14.266	38.8
14.268	48.4
14.27	48.6
14.272	43.2
14.274	58
14.276	41.2
14.278	54.4
14.28	51.6
14.282	48
14.284	30
14.286	36.4
14.288	32.8
14.29	32
14.292	34
14.294	34.2
14.296	41.6
14.298	47.6
14.3	49.4
14.302	52.6
14.304	55.8
14.306	50.8
14.308	58.8
14.31	52
14.312	51.6
14.314	53.8
14.316	52.12
14.318	50.4
14.32	55.6
14.322	50.6
14.324	48
14.326	40
14.328	39.4
14.33	38.8
14.332	35.2
14.334	32.4
14.336	35.2
14.338	46.4
14.34	44.8
14.342	57.2
14.344	55.2
14.346	52.4
14.348	56.4
14.35	39.6
14.352	48
14.354	43.6
14.356	51.6
14.358	44
14.36	52
14.362	51.88
14.364	53.2
14.366	46.4
14.368	47.8
14.37	49.2
14.372	38
14.374	36.8
14.376	38.8
14.378	40.8
14.38	44.8
14.382	55.2
14.384	49.6
14.386	60.4
14.388	52.8
14.39	62.4
14.392	45.2
14.394	50
14.396	33.6
14.398	37.2
14.4	32
14.402	35.4
14.404	42.4
14.406	36.4
14.408	42.4
14.41	48.4
14.412	37.2
14.414	43.2
14.416	42.4
14.418	39.6
14.42	38.4
14.422	37.2
14.424	36
14.426	52
14.428	44.4
14.43	58
14.432	55.6
14.434	52.4
14.436	60
14.438	52
14.44	43.6
14.442	38.4
14.444	26.4
14.446	25.2
14.448	27
14.45	28.8
14.452	30.4
14.454	36.28
14.456	42
14.458	42.2
14.46	41.6
14.462	52
14.464	49.4
14.466	49.6
14.468	46.92
14.47	48.8
14.472	44
14.474	44.8
14.476	45.6
14.478	37.8
14.48	36
14.482	26.8
14.484	40
14.486	48
14.488	46.2
14.49	44
14.492	49
14.494	54
14.496	53.48
14.498	52.92
14.5	52.4
14.502	58.4
14.504	57.6
14.506	60.12
14.508	52
14.51	49
14.512	42.4
14.514	35.2
14.516	32.8
14.518	33.4
14.52	35.6
14.522	32.8
14.524	30.4
14.526	33.6
14.528	31.2
14.53	31.4
14.532	42
14.534	36.6
14.536	35.2
14.538	43
14.54	42.48
14.542	42
14.544	43.6
14.546	51.88
14.548	50.8
14.55	58.6
14.552	54.8
14.554	51
14.556	50.6
14.558	50.8
14.56	49.88
14.562	49.6
14.564	51.6
14.566	52.8
14.568	45.2
14.57	41.8
14.572	38.4
14.574	37.8
14.576	40.8
14.578	48.4
14.58	47.4
14.582	50.8
14.584	50.6
14.586	55.6
14.588	60.2
14.59	56.4
14.592	61.6
14.594	57.2
14.596	56.8
14.598	50.8
14.6	37.2
14.602	42.4
14.604	37.2
14.606	38.8
14.608	31.6
14.61	38
14.612	31.4
14.614	30
14.616	50.8
14.618	47.88
14.62	45
14.622	43.6
14.624	46
14.626	47.4
14.628	51.6
14.63	49.2
14.632	46.8
14.634	44.4
14.636	45.2
14.638	48.2
14.64	43.2
14.642	48.8
14.644	47.48
14.646	46.2
14.648	47.6
14.65	48
14.652	46
14.654	42.4
14.656	44.8
14.658	43.4
14.66	42
14.662	40.8
14.664	39.2
14.666	39
14.668	44.8
14.67	42.4
14.672	42.8
14.674	43.2
14.676	47.6
14.678	55.6
14.68	52.2
14.682	53.2
14.684	54.4
14.686	55.6
14.688	59.6
14.69	55.6
14.692	51.8
14.694	49.6
14.696	45.2
14.698	44.2
14.7	43.2
14.702	50.8
14.704	43.2
14.706	46.2
14.708	50.4
14.71	46.4
14.712	42.4
14.714	48.2
14.716	60.8
14.718	59.6
14.72	55
14.722	60.8
14.724	60.2
14.726	59.6
14.728	61.4
14.73	58.4
14.732	63.2
14.734	72.4
14.736	66.8
14.738	61.2
14.74	52.8
14.742	45.6
14.744	44
14.746	56.8
14.748	62.4
14.75	61.2
14.752	60
14.754	48.4
14.756	51.2
14.758	44.4
14.76	51.6
14.762	45.6
14.764	50.6
14.766	55.6
14.768	55.8
14.77	44.4
14.772	46
14.774	36.2
14.776	32.68
14.778	29.2
14.78	39.6
14.782	30.6
14.784	30.8
14.786	31.2
14.788	35.6
14.79	40
14.792	44.4
14.794	48.8
14.796	46
14.798	45.8
14.8	45.6
14.802	48.6
14.804	51.6
14.806	51.2
14.808	50.8
14.81	53.2
14.812	55.6
14.814	57.4
14.816	59.2
14.818	60.8
14.82	62.4
14.822	51.4
14.824	40.4
14.826	55.2
14.828	59.88
14.83	64.52
14.832	69.2
14.834	69.12
14.836	69
14.838	61.2
14.84	56.8
14.842	52.4
14.844	42
14.846	41.6
14.848	48.4
14.85	46.8
14.852	51
14.854	51.2
14.856	50.6
14.858	50
14.86	55.6
14.862	50.8
14.864	50.8
14.866	40.8
14.868	36
14.87	42.4
14.872	43.6
14.874	45.2
14.876	46.8
14.878	50
14.88	49.2
14.882	52.6
14.884	56
14.886	56.4
14.888	50
14.89	50.4
14.892	39.6
14.894	40.6
14.896	41.6
14.898	42.8
14.9	37.6
14.902	41.2
14.904	44.4
14.906	47.6
14.908	50.8
14.91	62
14.912	59.4
14.914	56.8
14.916	55.6
14.918	54.4
14.92	54.6
14.922	54.8
14.924	55.2
14.926	55.6
14.928	62
14.93	68.4
14.932	62
14.934	64.4
14.936	66.8
14.938	69.2
14.94	43.2
14.942	46.8
14.944	50.4
14.946	54.4
14.948	58.4
14.95	62.4
14.952	58
14.954	53.6
14.956	45.2
14.958	46.68
14.96	48.12
14.962	49.6
14.964	50
14.966	51.4
14.968	52.8
14.97	51.2
14.972	49.6
14.974	46.4
14.976	43.2
14.978	41.8
14.98	40.4
14.982	38.2
14.984	36
14.986	40
14.988	44
14.99	46.2
14.992	48.4
14.994	46.4
14.996	46.2
14.998	46
15	46.92
15.002	47.88
15.004	48.8
15.006	44
15.008	46.4
15.01	48.8
15.012	49.4
15.014	50
15.016	48.8
15.018	47.6
15.02	46.4
15.022	45.2
15.024	45
15.026	44.8
15.028	47.4
15.03	50
15.032	44
15.034	38
15.036	47.6
15.038	49.08
15.04	50.52
15.042	52
15.044	52.8
15.046	53.6
15.048	54.8
15.05	56.52
15.052	58.28
15.054	60
15.056	56.6
15.058	53.2
15.06	46.4
15.062	48.6
15.064	50.8
15.066	47.2
15.068	43.6
15.07	46.2
15.072	48.8
15.074	56
15.076	63.2
15.078	70
15.08	76.8
15.082	67
15.084	57.2
15.086	55.4
15.088	53.6
15.09	59.8
15.092	66
15.094	64
15.096	62
15.098	62.2
15.1	62.4
15.102	47.6
15.104	45.48
15.106	43.32
15.108	41.2
15.11	41.4
15.112	41.6
15.114	34.8
15.116	42
15.118	49.2
15.12	56.4
15.122	53.2
15.124	46.6
15.126	40
15.128	45.6
15.13	44.52
15.132	43.48
15.134	42.4
15.136	38
15.138	45.2
15.14	45.4
15.142	45.6
15.144	40.8
15.146	36
15.148	45.6
15.15	48.8
15.152	52
15.154	40.4
15.156	41.4
15.158	42.4
15.16	42.6
15.162	42.8
15.164	44
15.166	44.8
15.168	45.6
15.17	50.8
15.172	51.8
15.174	52.8
15.176	54.4
15.178	56
15.18	39.6
15.182	41.8
15.184	44
15.186	47
15.188	50
15.19	58.8
15.192	66.4
15.194	74
15.196	71.2
15.198	68.4
15.2	65.6
15.202	59.8
15.204	54
15.206	55.72
15.208	57.4
15.21	59.08
15.212	60.8
15.214	61.32
15.216	61.88
15.218	62.4
15.22	57.8
15.222	53.2
15.224	50.8
15.226	48.4
15.228	46
15.23	46.28
15.232	46.52
15.234	46.8
15.236	42.68
15.238	38.52
15.24	34.4
15.242	35.2
15.244	36
15.246	36.8
15.248	38.12
15.25	39.48
15.252	40.8
15.254	40.4
15.256	40
15.258	41.6
15.26	43.2
15.262	44.8
15.264	42.88
15.266	41
15.268	39.12
15.27	37.2
15.272	36
15.274	34.8
15.276	38.68
15.278	42.52
15.28	46.4
15.282	49.08
15.284	51.72
15.286	54.4
15.288	49.4
15.29	44.4
15.292	47.6
15.294	50.8
15.296	54
15.298	50.4
15.3	54.68
15.302	58.92
15.304	63.2
15.306	57.2
15.308	51.2
15.31	46.2
15.312	41.2
15.314	38.8
15.316	36.4
15.318	42.4
15.32	48.4
15.322	54.4
15.324	56
15.326	53.8
15.328	51.6
15.33	38.8
15.332	37.6
15.334	36.4
15.336	38
15.338	38
15.34	32.4
15.342	32.2
15.344	32
15.346	32.8
15.348	33.6
15.35	40.4
15.352	42.8
15.354	41.2
15.356	47.6
15.358	54
15.36	44.12
15.362	34.2
15.364	39.08
15.366	44
15.368	43
15.37	42
15.372	44.8
15.374	38.8
15.376	35.6
15.378	36.4
15.38	37.2
15.382	38.2
15.384	39.2
15.386	42.4
15.388	48
15.39	42.4
15.392	33.6
15.394	37.2
15.396	40.8
15.398	39.6
15.4	38.4
15.402	37.2
15.404	46.4
15.406	31.6
15.408	31.48
15.41	31.4
15.412	31.28
15.414	31.2
15.416	32.2
15.418	33.2
15.42	32.8
15.422	35.8
15.424	38.8
15.426	43.2
15.428	45.6
15.43	46.6
15.432	47.6
15.434	49.6
15.436	51.6
15.438	53.6
15.44	58.4
15.442	45.6
15.444	43.4
15.446	41.2
15.448	41.08
15.45	40.92
15.452	40.8
15.454	43.4
15.456	46
15.458	46
15.46	46
15.462	48
15.464	50
15.466	53.2
15.468	56.4
15.47	56
15.472	55.6
15.474	57.2
15.476	58.8
15.478	52.6
15.48	46.4
15.482	43.6
15.484	40.8
15.486	41.72
15.488	42.68
15.49	43.6
15.492	50
15.494	56.4
15.496	54.8
15.498	57.2
15.5	59.6
15.502	62
15.504	55.4
15.506	48.8
15.508	49.2
15.51	49.6
15.512	51.6
15.514	53.6
15.516	58.6
15.518	63.6
15.52	49.8
15.522	39.2
15.524	34.4
15.526	34.48
15.528	34.6
15.53	39.2
15.532	41.2
15.534	45.6
15.536	37.6
15.538	38.4
15.54	38.6
15.542	38.8
15.544	40.4
15.546	38.8
15.548	43.6
15.55	42.2
15.552	43.72
15.554	45.2
15.556	36.84
15.558	53.48
15.56	45.76
15.562	52.36
15.564	57
15.566	75.32
15.568	74.84
15.57	74.36
15.572	73.36
15.574	71.28
15.576	56.28
15.578	75.04
15.58	73.64
15.582	82.36
15.584	82.04
15.586	67.64
15.588	68.04
15.59	70.36
15.592	77.36
15.594	81.2
15.596	82.12
15.598	83.8
15.6	59.92
15.602	60.76
15.604	61.6
15.606	29.96
15.608	48
15.61	44.32
15.612	40.64
15.614	36.96
15.616	37.08
15.618	37.2
15.62	38.08
15.622	38.92
15.624	35.6
15.626	35.76
15.628	35.92
15.63	36.08
15.632	34.84
15.634	33.6
15.636	34.44
15.638	35.08
15.64	35.72
15.642	34.8
15.644	33.88
15.646	33.92
15.648	33.96
15.65	34
15.652	42.44
15.654	35.6
15.656	36.4
15.658	37.2
15.66	38
15.662	47.92
15.664	49.6
15.666	44.2
15.668	49.92
15.67	55.6
15.672	51.44
15.674	47.28
15.676	43.4
15.678	39.48
15.68	39.2
15.682	37.8
15.684	36.4
15.686	20.36
15.688	37.8
15.69	55.2
15.692	53.8
15.694	52.36
15.696	48.8
15.698	56.92
15.7	48.8
15.702	52.84
15.704	56.4
15.706	60
15.708	48.04
15.71	61.6
15.712	57.12
15.714	52.6
15.716	48.12
15.718	51.84
15.72	55.52
15.722	42.84
15.724	30.16
15.726	17.44
15.728	51.2
15.73	47.24
15.732	43.24
15.734	34.8
15.736	36.84
15.738	38.92
15.74	38.8
15.742	41.48
15.744	44.16
15.746	46.88
15.748	49.56
15.75	46.76
15.752	44
15.754	41.2
15.756	40.6
15.758	39.96
15.76	34
15.762	35.4
15.764	36.8
15.766	38.2
15.768	39.6
15.77	40.84
15.772	42.76
15.774	44.72
15.776	43.92
15.778	43.12
15.78	42.36
15.782	43.96
15.784	45.6
15.786	47.2
15.788	42.4
15.79	46.72
15.792	46.36
15.794	46
15.796	56.88
15.798	53.28
15.8	49.68
15.802	41.84
15.804	36.04
15.806	38
15.808	31.88
15.81	36.4
15.812	46.96
15.814	48.04
15.816	49.96
15.818	51.2
15.82	38.64
15.822	38.92
15.824	37.64
15.826	36.2
15.828	34.8
15.83	38.88
15.832	39.52
15.834	44.56
15.836	44.16
15.838	43.8
15.84	43.4
15.842	43.04
15.844	42.64
15.846	42.24
15.848	41.88
15.85	41.48
15.852	41.12
15.854	40.72
15.856	40.32
15.858	39.96
15.86	39.56
15.862	39.16
15.864	38.8
15.866	38.4
15.868	38.04
15.87	37.64
15.872	45.6
15.874	45.96
15.876	46.28
15.878	48.64
15.88	46.44
15.882	42.8
15.884	39.32
15.886	47.84
15.888	56.32
15.89	52.28
15.892	64.44
15.894	56.64
15.896	48.88
15.898	41.08
15.9	33.32
15.902	39.16
15.904	44.96
15.906	37.68
15.908	30.4
15.91	38
15.912	45.56
15.914	53.16
15.916	46.44
15.918	39.76
15.92	33.04
15.922	49.2
15.924	42.8
15.926	36.4
15.928	30
15.93	32.72
15.932	35.48
15.934	38.2
15.936	38.32
15.938	38.44
15.94	38.6
15.942	38.72
15.944	44.8
15.946	43.16
15.948	41.48
15.95	39.84
15.952	40.48
15.954	41.12
15.956	41.76
15.958	44.48
15.96	47.2
15.962	45.68
15.964	44.2
15.966	42.68
15.968	46.08
15.97	49.48
15.972	48.4
15.974	47.32
15.976	52.84
15.978	58.4
15.98	63.92
15.982	65.04
15.984	66.2
15.986	67.32
15.988	64.76
15.99	62.2
15.992	59.64
15.994	67.96
15.996	76.28
15.998	76.08
16	75.88
16.002	75.68
16.004	75.52
16.006	75.32
16.008	75.12
16.01	75.96
16.012	76.76
16.014	74.56
16.016	72.32
16.018	70.12
16.02	59.76
16.022	49.44
16.024	39.08
16.026	38.48
16.028	37.92
16.03	37.32
16.032	41.56
16.034	45.84
16.036	50.08
16.038	50.8
16.04	51.48
16.042	52.2
16.044	51.64
16.046	51.08
16.048	50.52
16.05	54.16
16.052	57.84
16.054	54.84
16.056	51.8
16.058	48.8
16.06	48.08
16.062	47.36
16.064	46.64
16.066	48.44
16.068	50.28
16.07	50.72
16.072	51.16
16.074	51.6
16.076	52.04
16.078	52.48
16.08	54
16.082	55.52
16.084	57.04
16.086	54.8
16.088	52.52
16.09	50.28
16.092	49.44
16.094	48.6
16.096	47.76
16.098	47.8
16.1	47.8
16.102	47.84
16.104	47.16
16.106	46.48
16.108	45.8
16.11	51.88
16.112	57.92
16.114	64
16.116	62.76
16.118	61.56
16.12	60.32
16.122	59.08
16.124	59.36
16.126	59.64
16.128	59.92
16.13	60.2
16.132	58
16.134	55.8
16.136	53.6
16.138	51.4
16.14	50.4
16.142	49.36
16.144	48.36
16.146	47.36
16.148	46.56
16.15	45.76
16.152	44.96
16.154	44.16
16.156	44.72
16.158	45.28
16.16	45.84
16.162	46.4
